id,d0,d1,distance_calculations,point_type,cluster_id
4919,661,318.081,350,1,9
4920,546.902,233.832,368,1,2
4921,558.386,181.395,412,1,2
4922,498.149,466.012,615,-1,-1
4923,35.447,330.812,526,1,3
4924,315.424,374.701,617,0,5
4925,614.345,36.155,381,-1,-1
4926,657.401,26.921,728,-1,-1
4927,426.128,286.682,573,1,3
4928,184.525,265.263,563,1,3
4929,549.487,310.566,493,1,1
4930,625.558,283.422,464,1,1
4931,375.155,294.645,651,0,3
4932,156.819,72.167,346,1,4
4933,63.546,304.552,587,1,3
4934,423.311,201.298,684,-1,-1
4935,376.257,170.333,350,-1,-1
4936,636.347,364.703,353,0,9
4937,578.35,455.69,352,1,1
4938,187.05,79.109,260,0,4
4939,185.582,159.981,299,1,6
4940,117.301,112.272,304,0,4
4941,542.62,307.577,362,1,1
4942,180.992,263.055,588,1,3
4943,213.161,407.411,645,1,3
4944,652.549,189.581,526,1,1
4945,628.105,347.213,355,1,9
4946,166.847,365.966,491,1,8
4947,435.522,133.5,694,1,7
4948,94.776,403.431,425,1,3
4949,631.754,147.629,807,1,1
4950,544.631,382.339,776,1,1
4951,238.965,98.246,275,1,4
4952,153.31,262.628,584,1,3
4953,641.466,384.468,330,0,1
4954,431.476,293.868,563,1,3
4955,19.35,335.468,524,1,3
4956,137.916,399.167,370,0,3
4957,441.636,66.402,672,1,7
4958,517.508,222.677,526,1,2
4959,469.881,158.34,572,1,7
4960,171.481,94.631,277,1,4
4961,145.695,252.222,437,0,3
4962,430.538,318.552,551,1,3
4963,74.379,403.55,444,1,3
4964,363.438,260.702,584,1,3
4965,569.615,206.821,318,0,2
4966,633.39,271.5,432,1,1
4967,53.717,290.892,454,0,3
4968,259.424,141.481,588,0,6
4969,297.909,433.74,569,0,3
4970,363.574,206.254,344,-1,-1
4971,557.237,373.27,721,1,1
4972,130.01,98.269,327,1,4
4973,437.421,294.445,560,1,3
4974,530.305,320.663,326,1,1
4975,580.075,455.581,350,1,1
4976,614.932,424.576,338,1,1
4977,660.823,135.347,569,0,1
4978,591.428,285.131,811,1,1
4979,160.261,224.416,299,-1,-1
4980,125.628,414.548,330,1,3
4981,185.402,278.535,525,1,3
4982,56.641,98.173,159,1,4
4983,195.157,182.953,278,0,6
4984,520.891,303.156,332,0,1
4985,546.106,448.692,344,1,1
4986,36.016,357.015,536,1,3
4987,336.442,417.734,552,1,3
4988,368.397,262.058,641,1,3
4989,649.637,82.584,773,1,1
4990,200.518,403.53,515,0,3
4991,523.779,391.453,795,1,1
4992,130.071,87.029,287,1,4
4993,158.839,410.947,378,1,3
4994,144.086,208.811,291,-1,-1
4995,176.423,91.278,271,1,4
4996,574.234,191.904,318,0,2
4997,168.411,101.163,278,1,4
4998,620.21,403.867,349,1,1
4999,116.504,398.588,425,1,3
5000,326.004,337.283,706,1,5
5001,183.113,329.123,505,1,8
5002,627.774,442.002,222,1,1
5003,628.895,77.097,689,0,1
5004,237.401,276.146,502,1,3
5005,186.492,366.136,423,1,8
5006,637.609,364.503,352,0,9
5007,414.071,316.447,568,0,3
5008,505.866,129.024,563,1,2
5009,393.887,386.862,529,1,3
5010,217.798,42.937,277,-1,-1
5011,469.866,350.938,452,1,3
5012,635.104,432.828,216,1,1
5013,97.954,221.596,294,-1,-1
5014,75.729,370.034,504,0,3
5015,135.355,104.132,329,1,4
5016,166.563,258.106,575,1,3
5017,39.812,142.943,200,1,6
5018,617.003,239.865,766,1,1
5019,672.361,281.615,347,-1,-1
5020,49.653,147.765,236,1,6
5021,156.265,40.148,325,-1,-1
5022,628.156,354.216,362,1,9
5023,560.739,137.675,462,0,2
5024,562.804,280.797,473,1,1
5025,249.635,147.358,522,1,6
5026,491.053,68.219,568,1,7
5027,593.909,252.438,764,0,1
5028,444.884,301.89,554,1,3
5029,356.416,444.846,523,-1,-1
5030,86.884,179.273,299,0,6
5031,64.368,400.932,479,1,3
5032,633.925,441.931,196,1,1
5033,482.906,167.341,575,1,7
5034,267.293,264.964,518,1,3
5035,234.459,431.8,626,1,3
5036,506.325,216.264,539,1,2
5037,314.755,374.811,618,0,5
5038,375.779,261.522,678,1,3
5039,119.521,264.342,414,1,3
5040,629.951,269.953,468,1,1
5041,431.151,130.783,678,1,7
5042,596.012,254.708,795,0,1
5043,636.693,423.964,238,1,1
5044,563.06,162.438,412,1,2
5045,377.06,199.987,364,-1,-1
5046,389.945,298.199,614,1,3
5047,479.846,56.837,600,1,7
5048,373.083,389.485,555,0,3
5049,541.99,121.061,520,0,2
5050,153.756,266.591,576,1,3
5051,602.53,160.501,442,0,1
5052,469.447,205.539,572,0,2
5053,302.855,405.923,573,1,3
5054,141.11,368.969,504,1,8
5055,646.492,152.897,708,1,1
5056,287.437,244.7,502,0,3
5057,470.307,210.925,568,0,2
5058,556.37,347.521,809,1,1
5059,559.643,426.213,353,1,1
5060,97.228,39.798,154,-1,-1
5061,319.26,426.64,559,1,3
5062,103.293,164.521,312,1,6
5063,344.281,359.392,597,1,5
5064,404.024,407.214,535,1,3
5065,217.508,135.594,294,0,6
5066,468.505,63.443,609,1,7
5067,287.526,271.68,501,1,3
5068,551.163,99.69,536,-1,-1
5069,520.546,142.114,528,1,2
5070,184.554,157.526,295,1,6
5071,519.845,408.173,809,1,1
5072,633.625,233.771,608,1,1
5073,64.15,138.916,226,1,6
5074,91.566,72.212,149,0,4
5075,157.152,221.417,280,-1,-1
5076,169.712,265.533,608,1,3
5077,304.775,146.462,522,1,6
5078,78.948,282.401,433,1,3
5079,297.236,250.665,505,1,3
5080,26.009,310.466,588,1,3
5081,542.408,391.438,746,1,1
5082,306.04,344.25,676,1,5
5083,560.988,187.839,380,1,2
5084,65.909,104.269,145,1,4
5085,536.556,417.417,630,1,1
5086,401.346,278.385,610,1,3
5087,510.104,117.978,552,1,2
5088,21.191,90.175,98,1,4
5089,327.831,130.467,517,-1,-1
5090,472.288,61.418,611,1,7
5091,244.466,176.288,579,1,6
5092,561.916,347.834,779,0,1
5093,27.506,88.504,101,1,4
5094,215.126,230.115,599,-1,-1
5095,519.322,320.204,319,0,1
5096,509.961,88.616,554,0,7
5097,54.094,68.93,99,0,4
5098,69.894,182.897,320,0,6
5099,365.339,320.559,623,0,5
5100,367.699,142.716,457,-1,-1
5101,318.412,282.713,325,0,3
5102,319.8,343.55,705,1,5
5103,354.939,131.378,503,-1,-1
5104,331.754,178.868,500,0,6
5105,305.205,432.711,548,1,3
5106,216.937,148.576,275,1,6
5107,9.059,349.989,523,0,3
5108,26.47,353.756,519,1,3
5109,626.431,125.703,742,1,1
5110,619.234,146.352,689,1,1
5111,366.016,329.06,612,1,5
5112,49.997,323.639,555,1,3
5113,554.249,373.099,749,1,1
5114,126.931,97.013,304,1,4
5115,631.843,394.427,339,1,1
5116,147.988,93.752,347,1,4
5117,585.417,154.12,312,0,2
5118,454.607,165.491,618,1,7
5119,432.501,87.168,605,1,7
5120,653.79,113.991,702,1,1
5121,601.127,430.901,345,1,1
5122,226.917,73.306,292,0,4
5123,484.317,233.798,548,1,2
5124,184.29,333.656,512,1,8
5125,362.58,413.206,536,0,3
5126,60.61,399.962,488,1,3
5127,357.886,281.026,648,1,3
5128,181.876,371,427,1,8
5129,503.49,238.771,531,1,2
5130,292.148,302.648,352,-1,-1
5131,544.925,349.028,740,1,1
5132,233.314,93.368,289,1,4
5133,244.304,412.172,682,1,3
5134,207.509,278.128,519,0,3
5135,401.1,402.365,520,1,3
5136,195.484,268.738,518,1,3
5137,626.351,321.728,330,0,9
5138,17.895,324.755,585,0,3
5139,27.35,98.527,130,1,4
5140,546.878,163.681,507,1,2
5141,443.649,356.951,527,1,3
5142,642.993,354.436,350,1,9
5143,234.399,173.4,519,1,6
5144,226.701,243.069,529,0,3
5145,107.713,279.45,519,1,3
5146,102.177,292.04,577,1,3
5147,429.676,399.496,473,1,3
5148,525.316,432.003,628,1,1
5149,469.035,155.808,563,1,7
5150,658.876,363.458,297,1,9
5151,120.201,181.64,244,0,6
5152,301.647,91.852,532,1,4
5153,635.268,259.299,463,1,1
5154,54.068,321.808,568,1,3
5155,141.191,110.218,345,0,4
5156,365.356,141.425,478,-1,-1
5157,287.802,408.291,596,1,3
5158,687.922,340.661,207,0,9
5159,173.358,281.236,528,1,3
5160,33.255,224.508,245,-1,-1
5161,328.638,350.035,633,1,5
5162,260.378,98.251,423,1,4
5163,369.471,260.099,642,1,3
5164,164.317,335.97,505,1,8
5165,38.247,359.373,533,1,3
5166,562.351,214.13,334,1,2
5167,514.221,180.81,525,-1,-1
5168,267.896,126.818,588,0,4
5169,325.641,436.469,549,0,3
5170,261.788,253.575,509,1,3
5171,240.908,434.339,612,0,3
5172,153.879,308.064,529,0,8
5173,62.347,387.098,509,1,3
5174,456.89,62.59,685,1,7
5175,489.755,449.651,777,-1,-1
5176,683.54,423.261,62,0,1
5177,210.24,251.868,524,1,3
5178,555.964,229.73,329,0,2
5179,295.996,415.991,570,1,3
5180,192.09,160.04,297,1,6
5181,350.677,357.665,581,1,5
5182,319.44,287.986,350,0,3
5183,222.937,255.848,524,1,3
5184,647.937,189.06,586,1,1
5185,619.291,169.777,760,1,1
5186,274.502,435.398,576,1,3
5187,173.021,400.53,357,0,3
5188,635.309,152.811,788,1,1
5189,543.354,127.123,525,1,2
5190,399.458,410.523,538,1,3
5191,568.588,190.194,334,0,2
5192,562.2,303.45,626,1,1
5193,426.242,192.527,686,-1,-1
5194,503.533,123.134,554,1,2
5195,545.829,238.451,364,1,2
5196,441.896,97.95,681,1,7
5197,162.764,425.303,584,1,3
5198,510.187,332.044,325,0,1
5199,142.503,286.624,589,1,3
5200,334.686,348.558,622,1,5
5201,315.111,75.611,526,1,4
5202,557.708,143.808,477,1,2
5203,37.32,352.469,522,1,3
5204,652.656,397.047,239,1,1
5205,622.688,125.457,689,1,1
5206,178.137,374.107,418,1,8
5207,172.193,364.859,485,1,8
5208,571.413,319.097,808,1,1
5209,438.753,110.45,676,1,7
5210,95.734,284.532,522,1,3
5211,243.305,157.964,513,1,6
5212,182.504,349.967,502,1,8
5213,230.798,78.57,293,1,4
5214,108.697,92.295,208,1,4
5215,596.499,103.948,310,-1,-1
5216,535.374,124.987,538,1,2
5217,97.886,155.809,347,1,6
5218,488.187,67.923,572,1,7
5219,541.81,414.169,594,1,1
5220,342.806,411.926,554,1,3
5221,606.155,253.36,790,1,1
5222,249.584,140.167,492,0,6
5223,477.699,333.277,482,0,3
5224,57.366,110.88,145,0,4
5225,328.436,316.801,644,1,5
5226,492.451,131.385,576,0,2
5227,341.689,305.192,661,0,5
5228,184.201,271.984,527,1,3
5229,119.355,403.016,383,1,3
5230,421.538,297.403,563,1,3
5231,319.2,399.345,575,0,3
5232,500.389,133.54,555,1,2
5233,658.547,131.481,615,0,1
5234,645.007,397.096,286,1,1
5235,595.843,451.111,340,1,1
5236,145.994,425.902,489,1,3
5237,662.461,425.959,126,1,1
5238,460.241,206.378,577,0,2
5239,388.146,386.002,531,1,3
5240,190.723,419.716,648,1,3
5241,158.616,217.896,275,-1,-1
5242,219.699,83.054,292,1,4
5243,73.586,72.906,150,1,4
5244,100.316,458.358,678,-1,-1
5245,566.333,446.369,357,1,1
5246,90.445,144.153,329,0,6
5247,580.177,437.258,350,0,1
5248,42.662,176.909,335,1,6
5249,656.287,229.152,360,0,1
5250,96.318,322.427,521,-1,-1
5251,642.002,353.056,355,1,9
5252,534.307,209.114,505,0,2
5253,444.413,72.762,677,1,7
5254,252.651,181.127,605,0,6
5255,78.54,405.725,425,1,3
5256,583.331,293.777,810,1,1
5257,342.967,314.769,696,1,5
5258,314.221,411.265,586,1,3
5259,432.4,388.274,501,1,3
5260,357.739,321.053,624,1,5
5261,280.077,437.132,585,1,3
5262,71.385,388.658,510,1,3
5263,119.7,167.848,278,1,6
5264,132.035,317.371,531,0,8
5265,236.74,99.291,290,1,4
5266,92.856,415.6,349,0,3
5267,185.944,173.847,287,1,6
5268,396.165,385.546,529,1,3
5269,632.172,348.648,364,1,9
5270,373.491,290.722,683,0,3
5271,555.656,421.388,389,1,1
5272,253.523,432.818,592,0,3
5273,41.344,305.709,592,1,3
5274,265.917,252.345,507,1,3
5275,201.895,421.718,680,1,3
5276,690.757,310.111,276,-1,-1
5277,54.463,70.224,106,0,4
5278,555.511,236.319,333,0,2
5279,345.806,283.61,559,1,3
5280,535.059,245.008,418,1,2
5281,564.614,440.312,334,1,1
5282,448.514,361.48,516,1,3
5283,514.206,123.416,547,1,2
5284,370.213,334.867,582,1,5
5285,591.837,287.518,790,1,1
5286,199.195,113.672,274,0,4
5287,392.807,381.579,533,1,3
5288,67.919,183.032,328,0,6
5289,29.893,92.713,114,1,4
5290,390.917,405.78,532,1,3
5291,309.285,172.272,513,1,6
5292,155.613,377.032,449,0,8
5293,326.165,420.513,562,1,3
5294,31.565,178.488,332,1,6
5295,112.896,154.998,332,1,6
5296,305.5,254.553,479,1,3
5297,376.278,386.145,555,0,3
5298,609.637,187.257,689,1,1
5299,511.011,218.354,532,1,2
5300,179.044,263.445,589,1,3
5301,605.37,231.541,798,1,1
5302,457.219,61.058,685,1,7
5303,446.698,373.311,491,1,3
5304,533.099,400.414,770,1,1
5305,645.332,310.041,355,1,9
5306,134.421,71.703,268,0,4
5307,616.747,256.187,708,1,1
5308,538.449,123.666,529,1,2
5309,32.862,229.523,254,-1,-1
5310,528.163,217.728,512,1,2
5311,277.731,53.835,530,-1,-1
5312,506.492,411.407,788,1,1
5313,565.244,304.849,691,1,1
5314,31.242,85.269,98,1,4
5315,347.377,421.891,548,1,3
5316,198.022,109.004,265,0,4
5317,548.741,185.141,463,0,2
5318,203.609,139.329,294,0,6
5319,576.475,408.079,334,1,1
5320,228.172,259.497,522,1,3
5321,516.723,139.649,539,1,2
5322,22.838,366.513,520,1,3
5323,89.385,79.702,146,1,4
5324,366.871,281.782,694,1,3
5325,301.209,88.087,536,1,4
5326,230.816,174.499,500,1,6
5327,411.323,303.126,577,1,3
5328,444.002,73.804,680,1,7
5329,520.91,313.192,327,0,1
5330,669.123,252.411,358,-1,-1
5331,230.083,257.078,518,1,3
5332,179.809,252.99,598,1,3
5333,133.601,291.291,589,1,3
5334,461.942,340.39,530,1,3
5335,218.747,87.179,292,1,4
5336,527.799,138.094,538,1,2
5337,45.044,96.237,144,1,4
5338,475.069,220.2,557,1,2
5339,154.907,59.019,330,0,4
5340,614.296,146.382,596,1,1
5341,527.025,156.968,543,0,2
5342,71.081,83.901,156,1,4
5343,607.331,301.983,594,0,1
5344,524.43,434.446,618,1,1
5345,307.709,74.821,521,1,4
5346,362.743,359.708,576,0,5
5347,303.215,421.968,573,1,3
5348,561.474,221.502,330,0,2
5349,116.917,270.293,458,1,3
5350,649.359,445.784,128,1,1
5351,467.954,417.693,357,-1,-1
5352,425.758,144.367,660,1,7
5353,31.865,101.905,147,1,4
5354,527.74,370.741,700,1,1
5355,582.839,248.324,559,0,1
5356,525.507,146.165,535,1,2
5357,668.535,329.06,337,1,9
5358,512.629,359.975,370,1,1
5359,483.175,52.421,582,1,7
5360,143.917,281.565,608,1,3
5361,642.791,313.636,347,1,9
5362,56.889,382.942,501,1,3
5363,245.298,93.733,283,1,4
5364,437.041,89.338,659,1,7
5365,394.603,381.213,537,0,3
5366,187.752,453.764,609,-1,-1
5367,31.469,394.823,508,0,3
5368,415.551,381.618,530,1,3
5369,293.588,112.962,541,0,4
5370,93.934,103.76,180,1,4
5371,182.806,177.439,289,1,6
5372,277.781,72.113,566,0,4
5373,294.891,270.668,465,1,3
5374,522.968,80.294,557,1,7
5375,176.859,316.823,515,1,8
5376,429.191,112.407,626,1,7
5377,348.084,256.298,375,1,3
5378,643.606,156.761,727,1,1
5379,159.841,360.022,508,1,8
5380,336.753,409.361,555,1,3
5381,117.758,152.484,315,1,6
5382,601.097,348.128,393,-1,-1
5383,448.497,364.917,500,1,3
5384,351.49,372.812,573,0,5
5385,523.135,404.033,807,1,1
5386,377.834,146.119,402,-1,-1
5387,125.152,288.588,589,1,3
5388,66.619,167.592,332,1,6
5389,357.73,278.505,644,1,3
5390,209.881,103.781,286,1,4
5391,671.176,429.473,102,1,1
5392,206.063,77.365,256,0,4
5393,173.881,311.365,532,0,8
5394,82.782,160.994,342,1,6
5395,320.494,340.692,702,1,5
5396,506.29,141.357,552,0,2
5397,118.38,394.713,422,1,3
5398,305.558,149.14,521,1,6
5399,651.961,104.438,729,1,1
5400,130.534,288.951,606,1,3
5401,208.208,341.932,501,0,8
5402,107.828,183.764,255,1,6
5403,209.678,159.871,275,1,6
5404,184.765,97.534,245,1,4
5405,453.493,76.944,707,1,7
5406,98.906,383.296,503,0,3
5407,157.427,268.957,599,1,3
5408,522.575,314.083,319,0,1
5409,582.531,454.111,349,1,1
5410,174.8,83.644,279,1,4
5411,516.866,340.122,334,1,1
5412,301.349,155.68,521,1,6
5413,432.792,143.799,695,1,7
5414,553.4,150.482,491,1,2
5415,367.371,413.262,531,1,3
5416,564.464,292.351,570,1,1
5417,520.069,442.877,592,1,1
5418,435.104,150.564,699,1,7
5419,505.899,430.419,777,0,1
5420,177.644,375.251,421,1,8
5421,239.251,277.642,512,1,3
5422,432.935,180.706,673,-1,-1
5423,474.028,337.023,491,1,3
5424,452.782,353.004,531,1,3
5425,167.992,269.391,601,1,3
5426,27.841,192.813,336,0,6
5427,247.395,254.466,533,1,3
5428,287.137,168.576,524,1,6
5429,497.611,211.97,536,0,2
5430,548.743,451.472,331,1,1
5431,535.227,85.103,529,0,7
5432,588.882,301.082,778,1,1
5433,271.513,419.377,604,1,3
5434,202.097,421.783,678,1,3
5435,624.628,270.96,546,1,1
5436,20.052,148.46,196,0,6
5437,157.373,197.492,294,-1,-1
5438,526.393,362.78,598,1,1
5439,93.939,101.302,175,1,4
5440,214.742,142.515,286,1,6
5441,209.673,441.988,598,0,3
5442,640.187,201.303,649,1,1
5443,456.352,78.17,683,1,7
5444,496.67,283.619,527,-1,-1
5445,188.627,340.491,511,1,8
5446,31.437,209.362,270,-1,-1
5447,158.622,434.991,656,1,3
5448,450.017,162.982,623,1,7
5449,317.945,82.762,525,1,4
5450,651.605,433.026,144,1,1
5451,204.711,300.237,521,-1,-1
5452,103.733,147.994,344,1,6
5453,421.536,364.617,542,0,3
5454,520.838,254.256,481,0,2
5455,611.179,234.767,812,1,1
5456,371.168,345.096,574,0,5
5457,166.458,380.609,420,1,8
5458,255.816,170.339,602,1,6
5459,493.261,58.643,579,1,7
5460,313.619,103.54,526,1,4
5461,332.391,289.972,446,0,3
5462,510.457,334.757,319,0,1
5463,608.631,291.273,643,1,1
5464,639.435,328.315,358,1,9
5465,519.016,312.284,337,0,1
5466,615.035,280.036,617,1,1
5467,563.812,373.659,662,1,1
5468,217.81,271.623,521,1,3
5469,191.654,178.808,286,1,6
5470,400.747,390.309,544,1,3
5471,645.851,247.667,389,0,1
5472,633.546,194.838,735,1,1
5473,160.174,71.049,341,1,4
5474,150.882,316.724,521,1,8
5475,169.238,253.37,592,1,3
5476,535.268,248.269,416,1,2
5477,326.374,276.345,341,1,3
5478,550.772,303.124,442,1,1
5479,32.729,91.022,114,1,4
5480,567.92,293.421,641,1,1
5481,624.463,333.342,330,0,9
5482,625.098,278.548,495,1,1
5483,338.683,345.399,612,1,5
5484,36.509,138.977,177,1,6
5485,608.247,438.954,327,1,1
5486,195.751,258.364,545,1,3
5487,93.475,76.9,151,1,4
5488,531.19,85.055,525,1,7
5489,233.762,443.488,598,0,3
5490,221.556,405.666,661,1,3
5491,164.558,361.975,512,1,8
5492,460.865,360.605,476,1,3
5493,458.455,171.723,592,0,7
5494,438.793,76.571,659,1,7
5495,323.992,338.852,696,1,5
5496,72.117,145.852,266,1,6
5497,649.648,131.033,722,1,1
5498,654.19,123.572,679,1,1
5499,468.387,174.449,569,1,7
5500,548.024,195.493,438,1,2
5501,635.719,161.542,778,1,1
5502,563.396,154.952,418,1,2
5503,46.922,398.243,510,0,3
5504,28.187,113.408,157,0,4
5505,628.01,79.848,679,1,1
5506,114.231,267.592,416,1,3
5507,554.811,463.929,362,0,1
5508,515.165,68.474,563,1,7
5509,455.092,60.095,706,1,7
5510,495.601,248.016,547,1,2
5511,216.889,194.2,500,-1,-1
5512,322.815,437.999,556,0,3
5513,664.394,332.123,339,1,9
5514,501.292,132.018,553,1,2
5515,16.05,340.187,535,1,3
5516,510.345,102.037,557,0,2
5517,649.211,312.963,365,1,9
5518,174.943,91.396,279,1,4
5519,551.01,256.534,319,0,2
5520,511.816,439.857,700,0,1
5521,512.157,179.108,530,-1,-1
5522,566.779,270.141,452,0,1
5523,238.656,275.343,501,1,3
5524,177.496,159.542,287,1,6
5525,541.292,421.412,546,1,1
5526,534.986,251.824,414,0,2
5527,319.508,166.976,502,1,6
5528,430.293,152.242,694,1,7
5529,640.844,227.304,535,1,1
5530,295.557,412.213,572,1,3
5531,35.879,174.03,333,1,6
5532,549.92,237.882,331,0,2
5533,152.366,106.921,331,1,4
5534,126.54,406.846,353,1,3
5535,623.929,392.063,347,1,1
5536,315.492,414.358,562,1,3
5537,155.37,413.11,389,1,3
5538,566.535,177.488,361,1,2
5539,345.291,376.266,577,0,5
5540,578.67,460.61,349,0,1
5541,145.078,84.699,330,1,4
5542,683.215,328.168,276,0,9
5543,407.795,400.854,533,1,3
5544,356.119,278.468,628,1,3
5545,632.527,334.935,346,1,9
5546,124.807,441.824,611,-1,-1
5547,217.113,246.994,521,0,3
5548,557.642,348.614,806,1,1
5549,559.615,349.567,796,1,1
5550,138.854,263.312,515,1,3
5551,620.703,185.233,799,1,1
5552,547.291,151.298,515,1,2
5553,201.265,101.892,267,1,4
5554,42.772,110.768,154,0,4
5555,627.911,223.012,716,1,1
5556,497.824,309.344,439,-1,-1
5557,446.893,302.963,552,1,3
5558,410.254,274.528,596,0,3
5559,612.03,147.277,556,1,1
5560,477.732,71.572,606,1,7
5561,241.666,421.099,623,0,3
5562,537.087,387.767,776,1,1
5563,443.844,87.042,686,1,7
5564,107.399,83.517,176,1,4
5565,655.122,442.006,121,1,1
5566,119.403,287.875,598,1,3
5567,156.122,290.744,524,0,3
5568,470.742,151.028,563,1,7
5569,169.621,311.192,529,1,8
5570,32.469,54.555,20,-1,-1
5571,609.168,245.07,788,1,1
5572,353.404,423.408,527,0,3
5573,568.259,426.677,331,1,1
5574,176.638,264.276,590,1,3
5575,267.294,108.419,543,1,4
5576,610.536,132.741,493,0,1
5577,290.171,437.599,565,0,3
5578,297.598,257.583,504,1,3
5579,176.387,100.872,263,1,4
5580,396.791,284.953,616,1,3
5581,163.921,328.34,503,1,8
5582,45.494,303.983,589,1,3
5583,556.202,421.153,389,1,1
5584,495.963,134.592,565,0,2
5585,422.267,101.899,500,0,7
5586,430.442,157.874,704,1,7
5587,440.464,79.71,674,1,7
5588,319.193,70.491,525,0,4
5589,97.065,442.23,523,-1,-1
5590,216.342,113.669,294,0,4
5591,561.343,380.277,639,1,1
5592,307.062,82.721,524,1,4
5593,581.591,401.887,330,1,1
5594,625.101,414.69,324,1,1
5595,236.075,267.568,535,1,3
5596,127.521,404.302,362,1,3
5597,489.323,53.989,573,1,7
5598,191.472,347.015,510,1,8
5599,538.146,406.724,684,1,1
5600,216.008,389.606,433,-1,-1
5601,147.025,70.427,330,0,4
5602,253.867,240.023,529,0,3
5603,601.337,415.213,351,1,1
5604,245.933,247.694,527,0,3
5605,519.073,431.995,684,1,1
5606,513.425,247.72,530,1,2
5607,113.841,267.872,417,1,3
5608,248.548,75.943,281,1,4
5609,556.24,328.17,736,1,1
5610,348.723,268.72,447,1,3
5611,291.902,78.056,608,1,4
5612,362.445,417.117,529,0,3
5613,562.491,274.918,403,0,1
5614,445.147,137.413,683,1,7
5615,226.067,87.247,294,1,4
5616,195.834,107.847,258,0,4
5617,195.63,172.617,284,1,6
5618,382.259,396.419,525,1,3
5619,28.278,369.931,505,1,3
5620,81.5,284.589,471,1,3
5621,626.837,147.314,793,1,1
5622,493.585,227.616,527,1,2
5623,522.204,215.142,536,1,2
5624,211.718,246.491,537,0,3
5625,656.304,388.901,244,0,1
5626,130.261,336.274,532,1,8
5627,541.888,145.181,529,1,2
5628,358.554,376.035,568,0,5
5629,628.444,118.015,746,1,1
5630,548.547,431.905,386,1,1
5631,643.985,343.601,348,1,9
5632,403.08,380.199,527,1,3
5633,533.031,342.258,514,1,1
5634,460.405,165.011,596,1,7
5635,247.596,152.793,531,1,6
5636,181.243,338.971,500,1,8
5637,170.311,372.819,435,1,8
5638,541.085,244.472,381,1,2
5639,629.318,452.661,181,0,1
5640,141.455,151.246,269,1,6
5641,166.208,356.761,508,1,8
5642,450.293,457.63,585,-1,-1
5643,445.339,57.294,679,0,7
5644,619.496,154.315,716,1,1
5645,621.812,256.535,657,1,1
5646,562.246,467.272,349,0,1
5647,504.833,85.313,566,1,7
5648,327.806,320.523,662,1,5
5649,522.346,360.984,526,1,1
5650,57.916,322.862,546,1,3
5651,458.4,214.958,574,-1,-1
5652,307.841,273.426,402,1,3
5653,171.018,104.248,269,1,4
5654,537.606,91.828,539,0,7
5655,159.347,146.43,240,1,6
5656,578.89,233.964,404,-1,-1
5657,367.643,263.214,641,1,3
5658,661.479,401.665,180,0,1
5659,114.089,87.272,211,1,4
5660,150.968,433.351,619,0,3
5661,439.375,334.015,526,1,3
5662,569.486,398.254,409,1,1
5663,474.496,49.761,615,1,7
5664,544.616,368.465,806,1,1
5665,177.408,178.323,297,1,6
5666,142.858,259.037,500,1,3
5667,100.396,166.044,318,1,6
5668,355.339,345.832,605,1,5
5669,616.445,388.7,348,0,1
5670,378.179,289.508,654,1,3
5671,377.528,427.9,525,0,3
5672,224.269,164.092,363,1,6
5673,462.479,79.378,621,1,7
5674,65.617,155.28,308,1,6
5675,637.187,261.657,431,1,1
5676,313.624,412.97,577,1,3
5677,25.923,70.788,32,0,4
5678,447.702,421.298,317,-1,-1
5679,434.868,390.256,485,1,3
5680,176.63,131.328,247,0,6
5681,49.221,376.644,500,1,3
5682,269.226,94.857,521,1,4
5683,300.542,78.151,551,1,4
5684,165.4,79.042,324,1,4
5685,331.361,377.574,575,0,5
5686,629.338,339.617,343,1,9
5687,109.155,392.174,461,1,3
5688,161.89,149.204,251,1,6
5689,526.655,343.227,404,1,1
5690,506.282,347.256,305,1,1
5691,276.31,147.618,582,1,6
5692,183.113,404.72,418,1,3
5693,642.558,395.216,297,1,1
5694,120.684,264.843,419,1,3
5695,680.63,429.859,58,0,1
5696,108.523,282.87,565,1,3
5697,291.49,376.686,685,-1,-1
5698,32.867,179.418,336,1,6
5699,469.176,222.122,560,0,2
5700,77.935,297.183,590,1,3
5701,656.104,380.338,281,-1,-1
5702,220.006,432.739,625,1,3
5703,492.287,169.778,554,1,7
5704,130.608,166.997,258,0,6
5705,605.23,374.9,326,-1,-1
5706,317.706,98.961,517,1,4
5707,100.229,171.921,297,1,6
5708,553.586,453.462,329,1,1
5709,86.915,395.975,479,1,3
5710,32.86,227.919,249,-1,-1
5711,372.236,354.285,580,0,5
5712,35.007,90.121,113,1,4
5713,193.239,276.929,525,1,3
5714,461.584,77.571,632,1,7
5715,494.467,84.637,577,1,7
5716,654.751,347.881,355,1,9
5717,318.721,425.091,554,1,3
5718,420.663,121.725,538,0,7
5719,587.748,286.656,809,1,1
5720,497.88,344.516,333,0,1
5721,377.4,91.114,479,-1,-1
5722,625.105,226.952,731,1,1
5723,192.915,95.776,246,1,4
5724,363.762,265.181,606,1,3
5725,451.672,48.477,699,0,7
5726,312.231,368.082,623,1,5
5727,347.83,261.914,400,1,3
5728,256.322,176.562,598,0,6
5729,532.234,210.612,502,1,2
5730,407.996,286.008,575,1,3
5731,646.316,113.775,774,1,1
5732,417.462,385.145,517,1,3
5733,456.158,326.245,531,1,3
