id,d0,d1,distance_calculations,is_core,cluster_id
1701,407.202,402.33,240,1,3
1702,78.412,402.465,186,1,3
1703,296.567,402.621,289,1,8
1704,117.548,402.827,163,1,3
1705,276.546,403.014,305,0,8
1706,119.355,403.016,162,1,3
1707,427.567,403.036,202,0,3
1708,237.441,403.141,284,0,3
1709,171.03,403.242,155,0,3
1710,94.776,403.431,177,1,3
1711,400.29,403.583,247,1,3
1712,364.009,403.632,262,1,3
1713,216.281,403.738,243,0,3
1714,69.344,403.834,187,1,3
1715,394.043,403.837,245,1,3
1716,228.186,404.266,262,0,3
1717,127.521,404.302,152,1,3
1718,291.202,404.565,292,1,8
1719,390.223,404.643,242,1,3
1720,183.113,404.72,191,0,3
1721,263.353,404.726,311,0,8
1722,300.303,404.822,279,1,8
1723,123.494,404.996,152,1,3
1724,335.635,405.027,275,0,8
1725,343.935,405.111,261,0,3
1726,92.976,405.224,173,1,3
1727,305.999,405.251,278,1,8
1728,390.917,405.78,244,1,3
1729,302.855,405.923,281,1,8
1730,87.612,405.967,173,1,3
1731,303.317,405.982,280,1,8
1732,167.863,406.165,152,0,3
1733,120.956,406.173,152,1,3
1734,305.291,406.215,281,1,8
1735,270.593,406.391,303,1,8
1736,169.89,406.627,162,1,3
1737,126.54,406.846,149,1,3
1738,153.452,406.889,152,0,3
1739,195.68,407.109,216,1,3
1740,89.24,407.149,171,1,3
1741,305.034,407.174,283,1,8
1742,63.834,407.371,182,0,3
1743,301.158,407.389,282,1,8
1744,304.714,407.514,284,1,8
1745,405.399,407.597,236,1,3
1746,208.884,407.714,242,1,3
1747,232.737,408.015,288,0,3
1748,275.488,408.147,304,1,8
1749,287.802,408.291,290,1,8
1750,318.68,408.54,277,1,8
1751,228.677,408.656,284,0,3
1752,135.582,408.736,147,1,3
1753,191.883,408.816,216,1,3
1754,255.725,408.868,311,0,8
1755,73.7,408.875,173,1,3
1756,82.104,408.895,169,1,3
1757,130.995,408.988,143,1,3
1758,209.892,409.092,253,1,3
1759,227.285,409.217,284,0,3
1760,70.635,409.332,173,1,3
1761,266.255,409.427,303,1,8
1762,135.223,409.595,145,1,3
1763,160.665,409.705,155,1,3
1764,320.522,409.815,271,1,8
1765,90.167,410.206,164,1,3
1766,213.1,410.277,256,1,3
1767,138.504,410.321,144,1,3
1768,281.102,410.354,300,1,8
1769,284.847,410.361,291,1,8
1770,226.241,410.568,286,0,3
1771,107.758,410.612,151,1,3
1772,178.291,410.675,197,1,3
1773,209.163,410.84,253,1,3
1774,158.839,410.947,161,1,3
1775,351.67,410.951,263,0,3
1776,363.075,411.015,265,1,3
1777,415.817,411.583,215,0,3
1778,229.033,411.662,291,0,3
1779,336.566,411.77,261,1,8
1780,285.446,411.998,287,1,8
1781,260.778,412.067,308,0,8
1782,327.692,412.193,275,1,8
1783,341.677,412.277,258,0,3
1784,257.165,412.331,309,0,8
1785,102.502,412.379,149,1,3
1786,380.025,412.558,243,1,3
1787,279.12,412.833,297,1,8
1788,152.226,412.855,153,1,3
1789,403.768,412.856,231,0,3
1790,257.718,412.965,308,0,8
1791,367.371,413.262,259,1,3
1792,283.121,413.349,288,1,8
1793,169.409,413.67,197,1,3
1794,190.529,413.784,236,1,3
1795,190.273,413.899,236,1,3
1796,271.932,414.035,304,1,8
1797,95.789,414.043,149,1,3
1798,197.375,414.109,243,1,3
1799,109.047,414.293,142,1,3
1800,381.669,414.33,244,1,3
1801,315.492,414.358,269,1,8
1802,197.753,414.381,246,1,3
1803,221.842,414.473,288,1,3
1804,253.467,414.664,309,0,8
1805,139.782,415.115,161,1,3
1806,129.748,415.173,151,1,3
1807,383.414,415.2,245,1,3
1808,197.434,415.202,251,1,3
1809,269.046,415.209,302,1,8
1810,124.115,415.262,146,1,3
1811,80.432,415.289,153,1,3
1812,190.811,415.4,240,1,3
1813,220.093,415.472,288,1,3
1814,237.711,415.537,314,0,3
1815,264.897,415.572,303,1,8
1816,407.023,415.673,228,0,3
1817,295.996,415.991,284,1,8
1818,97.247,416.01,147,1,3
1819,315.275,416.778,265,1,8
1820,151.172,417.074,179,1,3
1821,118.479,417.095,146,1,3
1822,188.836,417.103,242,1,3
1823,281.86,417.163,285,1,8
1824,199.862,417.181,257,1,3
1825,295.567,417.203,278,1,8
1826,207.787,417.346,269,1,3
1827,188.622,417.373,243,1,3
1828,353.395,417.424,265,0,3
1829,258.27,417.529,304,1,8
1830,106.041,417.726,147,1,3
1831,308.96,417.742,278,1,8
1832,211.704,417.878,282,1,3
1833,173.589,417.888,217,1,3
1834,104.555,418.093,147,1,3
1835,335.207,418.16,258,1,8
1836,112.874,418.188,144,1,3
1837,354.632,418.37,266,0,3
1838,125.739,418.416,157,1,3
1839,234.507,418.468,317,0,3
1840,310.619,418.775,270,1,8
1841,387.325,418.898,241,0,3
1842,325.105,419.289,264,1,8
1843,382.581,419.315,245,0,3
1844,271.513,419.377,291,1,8
1845,212.78,419.444,289,1,3
1846,377.046,419.455,242,0,3
1847,140.49,419.932,175,1,3
1848,218.959,420.131,299,1,3
1849,317.028,420.228,275,1,8
1850,254.704,420.249,305,1,8
1851,309.1,420.443,269,1,8
1852,173.306,420.526,233,1,3
1853,92.599,420.669,148,0,3
1854,337.386,421.004,263,1,8
1855,134.898,421.141,172,1,3
1856,314.054,421.248,269,1,8
1857,154.881,421.634,203,1,3
1858,349.701,421.652,263,0,3
1859,201.895,421.718,275,1,3
1860,166.255,421.931,225,1,3
1861,378.984,422.004,246,0,3
1862,371.817,422.008,243,0,3
1863,99.406,422.288,146,0,3
1864,196.673,422.573,269,1,3
1865,330.035,422.856,260,1,8
1866,316.572,423.484,271,1,8
1867,118.361,423.503,154,1,3
1868,175.443,423.556,243,1,3
1869,283.699,423.558,284,1,8
1870,279.992,423.596,281,1,8
1871,212.343,423.602,299,1,3
1872,185.609,423.917,257,1,3
1873,366.829,424.024,244,0,3
1874,129.466,424.13,177,1,3
1875,218.038,424.521,310,1,3
1876,363.769,424.607,244,0,3
1877,338.379,424.652,258,1,8
1878,176.376,424.839,247,1,3
1879,271.134,424.855,283,1,8
1880,120.665,425.106,168,1,3
1881,311.792,425.296,275,1,8
1882,97.952,425.347,152,0,3
1883,297.329,425.654,277,1,8
1884,313,425.869,272,1,8
1885,340.875,426.126,266,0,8
1886,245.642,426.362,306,0,8
1887,319.669,426.467,262,1,8
1888,126.147,426.478,185,1,3
1889,293.242,426.633,280,1,8
1890,375.438,426.635,247,0,3
1891,175.931,426.949,253,1,3
1892,170.395,427.14,246,1,3
1893,281.535,427.357,278,1,8
1894,207.034,427.407,299,1,3
1895,137.681,427.607,203,1,3
1896,152.751,427.649,223,1,3
1897,150.81,427.675,220,1,3
1898,114.123,427.772,175,0,3
1899,200.928,427.941,291,1,3
1900,200.511,427.955,292,1,3
1901,287.307,428.207,281,1,8
1902,210.663,428.231,309,1,3
1903,128.275,428.488,197,0,3
1904,175.522,428.597,257,1,3
1905,186.077,429.118,274,1,3
1906,179.995,429.387,262,1,3
1907,321.488,429.445,258,1,8
1908,163.642,429.528,244,1,3
1909,205.247,429.563,302,1,3
1910,171.426,429.853,256,1,3
1911,177.699,430.005,261,1,3
1912,198.463,430.006,296,1,3
1913,158.042,430.115,240,1,3
1914,312.424,430.181,263,1,8
1915,251.255,430.57,300,0,8
1916,344.933,431.301,259,0,8
1917,277.793,431.339,279,1,8
1918,317.931,431.572,260,1,8
1919,134.386,431.874,212,0,3
1920,262.219,432.229,279,1,8
1921,173.95,432.248,263,1,3
1922,337.756,432.272,263,0,8
1923,157.268,432.455,247,1,3
1924,325.985,432.681,266,1,8
1925,309.701,432.849,263,1,8
1926,149.632,433.107,241,0,3
1927,219.665,434.107,314,0,3
1928,150.417,434.508,244,0,3
1929,264.571,434.546,279,0,8
1930,160.359,434.736,257,0,3
1931,272.937,434.785,276,1,8
1932,270.371,434.949,278,0,8
1933,322.39,435.133,263,1,8
1934,289.899,435.177,265,0,8
1935,225.679,435.41,303,0,3
1936,303.837,435.479,265,1,8
1937,206.045,436.023,309,1,3
1938,188.361,436.104,299,1,3
1939,169.052,436.336,275,1,3
1940,325.641,436.469,260,0,8
1941,265.566,436.524,283,0,8
1942,230.877,436.569,303,0,3
1943,264.409,436.615,283,0,8
1944,171.919,436.719,283,1,3
1945,293.566,436.723,269,0,8
1946,193.055,436.953,309,1,3
1947,213.511,437.019,313,0,3
1948,192.08,437.213,308,1,3
1949,183.244,437.523,298,1,3
1950,228.015,438.665,304,0,3
1951,288.79,438.928,267,0,8
1952,258.736,439.333,279,0,8
1953,297.477,439.6,268,0,8
1954,203.887,440.687,314,0,3
1955,298.536,440.791,261,0,8
1956,243.962,440.814,285,0,8
1957,238.526,441.593,291,0,0
1958,251.937,442.055,281,0,8
1959,200.09,442.546,313,0,3
1960,272.275,445.758,271,0,8
1961,216.038,64.569,109,0,9
1962,259.969,68.072,212,0,9
1963,226.852,68.191,119,0,9
1964,126.801,68.228,136,0,9
1965,190.483,68.481,117,0,9
1966,47.035,68.538,40,0,9
1967,309.29,68.687,251,0,9
1968,231.062,68.763,126,0,9
1969,133.637,68.782,156,0,9
1970,121.143,68.878,114,0,9
1971,54.094,68.93,47,0,9
1972,113.246,69.092,98,0,9
1973,217.701,69.131,112,0,9
1974,264.302,69.184,235,0,9
1975,116.821,69.283,103,0,9
1976,251.889,69.384,160,0,9
1977,284.77,69.565,264,0,9
1978,32.783,69.609,29,0,9
1979,90.353,69.805,68,0,9
1980,115.059,70.588,101,0,9
1981,293.519,70.663,262,0,9
1982,242.242,70.84,140,0,9
1983,81.168,70.878,61,0,9
1984,21.727,71.013,20,0,9
1985,275.25,71.139,254,0,9
1986,233.191,71.16,130,0,9
1987,152.262,71.197,162,0,9
1988,253.069,71.225,174,0,9
1989,327.389,71.249,257,0,9
1990,121.669,71.339,118,0,9
1991,145.722,71.481,150,0,9
1992,278.585,71.559,258,0,9
1993,320.408,71.723,259,0,9
1994,188.685,71.897,118,0,9
1995,48.953,71.91,44,0,9
1996,201.272,72.19,115,0,9
1997,132.484,72.435,156,1,9
1998,298.292,72.518,275,1,9
1999,281.398,72.732,260,0,9
2000,58.985,72.888,58,1,9
2001,311.518,72.891,251,1,9
2002,162.008,73.114,151,0,9
2003,130.284,73.427,150,1,9
2004,146.881,73.517,155,1,9
2005,170.891,73.995,136,1,9
2006,206.398,74.276,112,0,9
2007,40.033,74.325,37,1,9
2008,269.955,74.645,248,1,9
2009,174.767,74.719,122,1,9
2010,214.988,74.723,109,0,9
2011,324.542,75.255,252,0,9
2012,150.483,75.369,160,1,9
2013,129.035,75.443,149,1,9
2014,155.305,75.505,160,1,9
2015,211.502,75.519,116,0,9
2016,50.613,75.772,49,1,9
2017,102.179,75.819,84,0,9
2018,73.408,75.876,62,1,9
2019,29.382,76.012,31,0,9
2020,65.628,76.131,60,1,9
2021,24.719,76.158,30,0,9
2022,151.859,76.227,163,1,9
2023,64.69,76.368,58,1,9
2024,305.816,76.428,253,1,9
2025,195.407,76.619,113,0,9
2026,17.618,76.707,29,0,9
2027,54.673,76.753,55,1,9
2028,60.474,76.761,55,1,9
2029,318.516,76.837,255,1,9
2030,321.917,76.855,252,0,9
2031,35.155,77.012,35,1,9
2032,247.068,77.082,155,0,9
2033,253.91,77.438,188,0,9
2034,331.232,77.468,258,0,9
2035,142.261,77.667,151,1,9
2036,184.225,77.736,117,1,9
2037,55.245,77.925,58,1,9
2038,22.438,77.946,30,0,9
2039,220.875,78.13,116,1,9
2040,300.542,78.151,269,1,9
2041,199.753,78.471,115,1,9
2042,113.973,78.928,106,1,9
2043,50.868,78.939,54,1,9
2044,276.967,78.989,260,1,9
2045,90.211,79.071,75,1,9
2046,187.05,79.109,116,1,9
2047,68.587,79.172,62,1,9
2048,89.968,79.221,75,1,9
2049,255.24,79.41,200,0,9
2050,109.145,79.592,95,1,9
2051,164.547,79.603,150,1,9
2052,317.82,80.373,255,1,9
2053,23.927,80.504,32,0,9
2054,183.279,80.504,117,1,9
2055,289.186,80.511,270,1,9
2056,28.05,80.915,35,0,9
2057,250.365,81.036,163,0,9
2058,178.396,81.042,113,1,9
2059,28.819,81.143,35,1,9
2060,323.43,81.213,253,1,9
2061,77.37,81.326,61,1,9
2062,283.176,81.482,263,1,9
2063,247.943,81.576,157,1,9
2064,38.135,81.592,43,1,9
2065,105.994,81.689,92,1,9
2066,79.447,81.78,60,1,9
2067,100.859,81.948,86,1,9
2068,173.988,82.143,119,1,9
2069,89.099,82.281,74,1,9
2070,214.795,82.535,110,1,9
2071,284.032,83.041,266,1,9
2072,219.699,83.054,115,1,9
2073,248.964,83.423,158,1,9
2074,107.399,83.517,95,1,9
2075,140.64,83.611,151,1,9
2076,329.821,83.693,257,0,9
2077,130.003,83.758,156,1,9
2078,172.473,83.817,121,1,9
2079,254.236,84.097,199,1,9
2080,313.376,84.138,258,1,9
2081,203.77,84.203,112,1,9
2082,125.307,84.468,146,1,9
2083,45.832,84.49,55,1,9
2084,75.458,84.596,62,1,9
2085,112.016,84.655,105,1,9
2086,41.348,84.674,49,1,9
2087,51.149,85.005,56,1,9
2088,315.754,85.203,255,1,9
2089,267.122,85.436,242,1,9
2090,297.382,85.729,273,1,9
2091,231.815,86.061,130,1,9
2092,307.544,86.256,255,1,9
2093,176.354,86.404,116,1,9
2094,284.96,86.528,270,1,9
2095,67.625,86.571,60,1,9
2096,139.114,86.722,151,1,9
2097,234.676,86.8,136,1,9
2098,100.566,87.184,88,1,9
2099,290.86,87.39,261,1,9
2100,65.152,87.445,63,1,9
2101,140.329,87.487,150,1,9
2102,91.613,87.869,79,1,9
2103,125.958,88.053,150,1,9
2104,301.209,88.087,260,1,9
2105,96.868,88.464,85,1,9
2106,170.37,88.633,124,1,9
2107,158.962,88.723,151,1,9
2108,137.036,88.84,151,1,9
2109,71.383,88.961,61,1,9
2110,228.559,89.153,129,1,9
2111,26.029,89.203,44,0,9
2112,214.032,89.258,112,1,9
2113,285.57,89.352,270,1,9
2114,59.543,89.465,61,1,9
2115,138.531,89.481,151,1,9
2116,205.344,89.501,115,1,9
2117,92.804,89.609,82,1,9
2118,160.633,90.148,151,1,9
2119,70.26,90.168,61,1,9
2120,21.191,90.175,44,0,9
2121,216.693,90.176,115,1,9
2122,209.759,90.274,111,1,9
2123,302.575,90.312,257,1,9
2124,143.856,90.406,156,1,9
2125,67.907,90.611,61,1,9
2126,276.088,90.629,259,1,9
2127,88.006,90.715,80,1,9
2128,299.906,91.006,257,1,9
2129,171.044,91.052,121,1,9
2130,331.807,91.092,261,0,9
2131,119.989,91.217,142,1,9
2132,176.423,91.278,114,1,9
2133,149.279,91.325,159,1,9
2134,167.107,91.329,133,1,9
2135,143.313,91.353,156,1,9
2136,174.943,91.396,116,1,9
2137,185.274,91.51,116,1,9
2138,213.281,91.533,112,1,9
2139,84.65,91.606,77,1,9
2140,81.736,91.847,76,1,9
2141,271.966,92.033,253,1,9
2142,108.697,92.295,104,1,9
2143,319.142,92.307,253,1,9
2144,282.125,92.573,265,1,9
2145,289.827,92.748,261,1,9
2146,224.473,92.762,128,1,9
2147,123.146,92.857,150,1,9
2148,182.346,93.09,115,1,9
2149,180.999,93.371,117,1,9
2150,319.819,93.381,253,1,9
2151,314.32,93.69,255,1,9
2152,245.298,93.733,155,1,9
2153,325.169,93.746,257,1,9
2154,147.988,93.752,160,1,9
2155,305.636,93.766,251,1,9
2156,326.576,93.977,257,1,9
2157,142.553,94.007,156,1,9
2158,279.95,94.095,262,1,9
2159,34.828,94.239,58,1,9
2160,229.302,94.68,129,1,9
2161,269.226,94.857,247,1,9
2162,280.481,94.905,264,1,9
2163,304.076,95.292,253,1,9
2164,310.945,95.436,258,1,9
2165,270.629,95.601,252,1,9
2166,99.083,95.623,92,1,9
2167,172.993,95.744,117,1,9
2168,192.915,95.776,115,1,9
2169,128.415,95.79,149,1,9
2170,295.165,96.015,276,1,9
2171,32.332,96.076,58,1,9
2172,287.144,96.099,269,1,9
2173,45.044,96.237,58,1,9
2174,262.497,96.386,234,1,9
2175,236.939,96.547,137,1,9
2176,18.619,96.615,51,0,9
2177,30.025,97.059,58,1,9
2178,292.227,97.319,271,1,9
2179,151.36,97.467,155,1,9
2180,218.971,97.701,120,1,9
2181,83.275,97.813,79,1,9
2182,204.796,97.934,116,1,9
2183,67.156,98.011,60,1,9
2184,218.354,98.038,119,1,9
2185,238.965,98.246,147,1,9
2186,260.378,98.251,234,1,9
2187,163.495,98.358,137,1,9
2188,175.281,98.624,113,1,9
2189,80.47,99.037,76,1,9
2190,127.306,99.195,150,1,9
2191,103.745,99.497,103,1,9
2192,243.78,99.689,155,1,9
2193,268.029,99.763,248,1,9
2194,267.519,99.886,250,1,9
2195,118.059,100.328,146,1,9
2196,325.927,100.549,256,0,9
2197,73.978,100.794,73,1,9
2198,207.397,100.795,107,0,9
2199,159.43,101.157,146,1,9
2200,168.411,101.163,117,1,9
2201,237.872,101.487,144,1,9
2202,165.358,101.519,125,1,9
2203,237.318,101.524,145,1,9
2204,328.292,101.575,262,0,9
2205,240.2,101.601,150,1,9
2206,272.841,101.612,259,1,9
2207,165.878,101.694,124,1,9
2208,261.697,101.72,233,1,9
2209,61.133,101.851,61,0,9
2210,31.865,101.905,57,0,9
2211,236.33,102.284,142,1,9
2212,102.728,102.351,105,1,9
2213,71.598,102.415,70,0,9
2214,159.945,102.417,143,1,9
2215,302.044,102.431,254,1,9
2216,62.701,102.641,60,0,9
2217,98.283,102.789,100,1,9
2218,161.741,102.86,137,1,9
2219,38.412,102.886,59,0,9
2220,134.135,102.904,151,1,9
2221,259.747,102.947,234,1,9
2222,273.514,102.993,259,1,9
2223,88.192,103.002,86,1,9
2224,233.505,103.258,132,0,9
2225,187.762,103.601,112,0,9
2226,321.573,103.626,253,0,9
2227,93.934,103.76,93,1,9
2228,193.371,103.796,115,0,9
2229,135.355,104.132,153,1,9
2230,36.662,104.369,60,0,9
2231,314.72,104.4,259,1,9
2232,39.133,104.498,62,0,9
2233,301.723,105.178,253,1,9
2234,207.05,105.296,109,0,9
2235,316.657,105.436,253,0,9
2236,95.38,105.52,98,0,9
2237,122.636,105.828,150,0,9
2238,208.624,105.845,110,0,9
2239,74.73,105.853,76,0,9
2240,241.581,106.008,153,1,9
2241,92.035,106.078,93,0,9
2242,197.053,106.129,113,0,9
2243,330.499,106.441,255,0,9
2244,221.783,106.579,130,1,9
2245,235.862,106.819,145,1,9
2246,126.396,107.061,153,0,9
2247,299.646,107.462,257,1,9
2248,291.655,108.077,276,1,9
2249,162.565,108.361,124,1,9
2250,317.621,108.413,254,0,9
2251,259.006,108.686,233,0,9
2252,232.675,108.73,132,0,9
2253,107.594,109.229,131,0,9
2254,246.555,109.607,187,0,9
2255,107.186,109.662,130,0,9
2256,291.912,109.756,274,0,9
2257,14.943,109.986,59,0,9
2258,263.578,110.154,247,0,9
2259,124.427,110.471,153,0,9
2260,182.642,110.55,119,0,9
2261,69.485,110.585,77,0,9
2262,243.13,110.616,159,0,9
2263,42.772,110.768,63,0,9
2264,124.332,110.81,153,0,9
2265,226.114,110.826,131,1,9
2266,141.028,110.828,157,0,9
2267,57.366,110.88,66,0,9
2268,37.275,111.523,60,0,9
2269,110.56,111.854,147,0,9
2270,312.287,111.995,255,0,9
2271,117.429,112.038,153,0,9
2272,152.64,112.135,151,0,9
2273,33.276,112.226,60,0,9
2274,20.122,112.335,63,0,9
2275,156.552,112.412,138,0,9
2276,44.408,112.495,62,0,9
2277,196.111,112.736,112,0,9
2278,224.993,112.877,130,0,9
2279,56.858,113.207,68,0,9
2280,199.195,113.672,116,0,9
2281,279.222,113.841,272,0,9
2282,99.84,113.858,117,0,9
2283,144.907,113.889,154,0,9
2284,257.113,113.893,233,0,9
2285,216.907,114.343,122,0,9
2286,151.554,114.535,152,0,9
2287,157.445,116.146,132,0,9
2288,271.068,116.208,257,0,9
2289,638.429,69.833,386,0,10
2290,646.873,70.219,390,0,10
2291,642.615,70.236,393,0,10
2292,637.159,73.381,382,0,10
2293,646.356,76.271,390,0,10
2294,628.895,77.097,347,0,10
2295,653.458,77.615,373,0,10
2296,648.93,79.587,393,1,10
2297,628.01,79.848,339,0,10
2298,633.666,80.951,369,1,10
2299,635.234,81.065,377,1,10
2300,630.515,81.439,358,1,10
2301,633.983,81.757,374,1,10
2302,651.337,82.528,387,1,10
2303,633.844,84.471,374,1,10
2304,644.083,85.89,389,1,10
2305,628.277,87.093,347,1,10
2306,650.184,87.129,388,1,10
2307,642.5,87.839,394,1,10
2308,619.365,89.899,303,0,10
2309,641.343,90.272,393,1,10
2310,631.953,90.276,366,1,10
2311,645.859,90.376,392,1,10
2312,652.053,90.481,373,1,10
2313,635.287,92.205,380,1,10
2314,650.558,92.824,387,1,10
2315,629.853,94.01,358,1,10
2316,660.985,94.011,292,0,10
2317,616.468,94.085,282,0,10
2318,659.341,96.81,301,0,10
2319,655.865,99.736,331,0,10
2320,658.268,100.376,308,0,10
2321,643.042,102.249,387,1,10
2322,616.289,102.478,286,0,10
2323,648.069,102.873,385,1,10
2324,645.295,105.293,389,1,10
2325,629.751,106.066,363,1,10
2326,647.14,108.757,387,1,10
2327,656.369,110.216,313,0,10
2328,639.052,110.412,388,1,10
2329,637.992,112.942,388,1,10
2330,626.31,113.467,348,1,10
2331,613.896,117.119,282,0,10
2332,626.995,117.563,358,1,10
2333,649.304,117.694,374,1,10
2334,628.444,118.015,363,1,10
2335,660.578,118.683,283,0,10
2336,624.272,120.167,341,1,10
2337,647.534,121.18,388,1,10
2338,652.477,121.476,344,1,10
2339,623.795,121.7,338,0,10
2340,646.952,121.884,391,1,10
2341,615.776,123.529,303,0,10
2342,650.71,123.953,365,1,10
2343,631.923,124.434,382,1,10
2344,658.523,125.339,290,0,10
2345,625.508,125.495,356,1,10
2346,640.05,125.601,389,1,10
2347,617.471,127.921,311,0,10
2348,627.604,129.176,365,1,10
2349,636.495,129.319,390,1,10
2350,625.735,129.76,359,1,10
2351,634.514,130.263,390,1,10
2352,622.163,130.69,337,1,10
2353,649.648,131.033,367,1,10
2354,618.195,132.638,317,1,10
2355,610.536,132.741,280,0,10
2356,634.382,133.032,389,1,10
2357,612.218,134.758,287,1,10
2358,619.071,135.846,328,1,10
2359,662.65,136.899,255,0,10
2360,658.723,138.197,278,0,10
2361,651.528,138.403,327,1,10
2362,661.357,140.724,259,0,10
2363,644.799,141.261,386,1,10
2364,636.913,141.899,391,1,10
2365,639.199,142.088,390,1,10
2366,643.383,143.582,387,1,10
2367,628.99,145.241,383,1,10
2368,658.936,145.456,265,0,10
2369,625.444,145.547,370,1,10
2370,659.866,145.636,264,0,10
2371,630.689,145.696,387,1,10
2372,639.847,146.073,389,1,10
2373,615.64,148.389,317,1,10
2374,629.251,148.398,383,1,10
2375,650.806,149.221,314,1,10
2376,656.952,150.523,275,1,10
2377,604.735,150.861,270,0,10
2378,626.521,150.995,377,1,10
2379,617.633,151.196,332,1,10
2380,647.191,152.708,353,1,10
2381,646.492,152.897,364,1,10
2382,619.496,154.315,347,1,10
2383,627.27,154.611,383,1,10
2384,639.284,155.42,393,1,10
2385,622.555,155.503,363,1,10
2386,625.851,156.341,377,1,10
2387,643.606,156.761,373,1,10
2388,609.945,158.653,304,0,10
2389,602.53,160.501,269,0,10
2390,657.65,160.602,261,1,10
2391,635.719,161.542,390,1,10
2392,622.699,162.277,370,1,10
2393,637.024,162.813,390,1,10
2394,639.967,162.975,387,1,10
2395,639.365,163.731,387,1,10
2396,620.534,164.019,363,1,10
2397,630.962,164.268,393,1,10
2398,621.702,164.641,367,1,10
2399,620.159,165.072,361,1,10
2400,662.146,165.24,236,0,10
2401,650.876,165.404,292,1,10
2402,648.855,167.315,302,1,10
2403,624.875,168.281,382,1,10
2404,654.176,168.852,268,1,10
2405,631.85,168.909,390,1,10
2406,611.298,168.946,316,1,10
2407,602.919,169.31,279,0,10
2408,650.435,169.443,292,1,10
2409,619.291,169.777,363,1,10
2410,615.414,170.371,338,1,10
2411,616.396,170.894,347,1,10
2412,644.034,172.01,345,1,10
2413,642.844,172.614,363,1,10
2414,649.544,172.643,292,1,10
2415,657.885,173.242,246,0,10
2416,651.132,174.202,285,1,10
2417,643.42,175.624,342,1,10
2418,642.241,176.611,356,1,10
2419,632.65,178.971,393,1,10
2420,628.554,179.042,393,1,10
2421,618.682,179.581,370,1,10
2422,656.563,179.591,246,1,10
2423,641.56,181.521,353,1,10
2424,636.046,181.612,387,1,10
2425,653.977,182.634,255,1,10
2426,639.708,183.47,367,1,10
2427,638.731,183.472,374,1,10
2428,601.317,184.681,282,0,10
2429,623.263,184.972,391,1,10
2430,620.703,185.233,382,1,10
2431,612.437,185.931,345,1,10
2432,610.704,186.45,335,1,10
2433,615.151,186.791,360,1,10
2434,602.679,187.337,298,0,10
2435,607.416,188.377,321,1,10
2436,647.937,189.06,285,1,10
2437,657.491,189.694,230,0,10
2438,638.975,191.449,355,1,10
2439,651.958,192.903,255,0,10
2440,604.409,193.249,311,1,10
2441,632.028,194.416,387,1,10
2442,601.576,194.947,303,1,10
2443,640.128,195.589,327,1,10
2444,609.228,195.754,337,1,10
2445,624.375,196.041,393,1,10
2446,645.81,196.052,286,1,10
2447,613.66,196.166,363,1,10
2448,625.616,196.519,391,1,10
2449,646.799,197.472,279,1,10
2450,633.093,198.324,387,1,10
2451,614.3,198.526,371,1,10
2452,613.055,198.557,362,1,10
2453,608.58,199.304,339,1,10
2454,635.52,199.74,368,1,10
2455,601.033,200.945,309,1,10
2456,652.831,202.27,235,0,10
2457,609.127,204.111,354,1,10
2458,605.49,204.686,331,1,10
2459,611.829,204.873,367,1,10
2460,619.031,205.036,391,1,10
2461,614.423,205.113,377,1,10
2462,657.772,205.355,208,0,10
2463,657.381,206.686,208,0,10
2464,631.138,206.869,387,1,10
2465,623.037,207.234,390,1,10
2466,612.316,209.244,374,1,10
2467,631.43,210.478,373,1,10
2468,607.942,210.84,357,1,10
2469,605.976,211.04,346,1,10
2470,618.437,212.16,388,1,10
2471,634.796,212.666,339,1,10
2472,610.961,213.425,374,1,10
2473,610.153,215.188,371,1,10
2474,633.422,218.453,336,1,10
2475,608.146,219.188,368,1,10
2476,633.557,219.878,327,0,10
2477,604.556,220.79,357,1,10
2478,623.087,221.653,390,1,10
2479,613.606,222.104,392,1,10
2480,615.063,222.315,392,1,10
2481,627.911,223.012,373,1,10
2482,604.254,223.408,357,1,10
2483,607.289,224.486,369,1,10
2484,644.213,224.599,254,0,10
2485,598.838,224.764,327,0,10
2486,608.264,225.201,377,1,10
2487,623.982,225.693,387,1,10
2488,617.815,225.705,390,1,10
2489,609.06,226.166,378,1,10
2490,598.718,226.987,333,0,10
2491,654.422,231.377,187,0,10
2492,625.301,232.053,373,1,10
2493,639.147,233.532,264,0,10
2494,643.697,233.82,237,0,10
2495,631.229,234.764,310,1,10
2496,644.494,235.512,235,0,10
2497,636.19,236.904,275,1,10
2498,613.143,237.416,395,1,10
2499,648.744,239.676,205,0,10
2500,617.003,239.865,390,1,10
2501,621.991,241.452,373,1,10
2502,595.235,241.921,338,0,10
2503,614.255,242.22,393,1,10
2504,625.158,242.82,344,1,10
2505,615.254,243.125,391,1,10
2506,656.057,243.157,168,0,10
2507,602.706,243.216,377,1,10
2508,642.662,245.097,230,0,10
2509,626.823,247.105,314,1,10
2510,642.879,248.146,221,0,10
2511,608.849,248.307,393,1,10
2512,597.123,251.997,366,0,10
2513,627.196,252.452,295,1,10
2514,590.237,253.125,333,0,10
2515,606.155,253.36,390,1,10
2516,626.671,254.995,293,1,10
2517,631.705,255.064,265,1,10
2518,611.046,256.673,390,1,10
2519,607.867,257.979,387,1,10
2520,612.879,258.661,385,1,10
2521,620.419,259.859,331,1,10
2522,600.872,260.058,392,1,10
