id,d0,d1,distance_calculations,point_type,cluster_id
5098,69.894,182.897,347,0,6
5099,365.339,320.559,660,0,4
5100,367.699,142.716,1126,-1,-1
5101,318.412,282.713,363,0,5
5102,319.8,343.55,537,1,4
5103,354.939,131.378,1050,-1,-1
5104,331.754,178.868,604,0,6
5105,305.205,432.711,518,0,5
5106,216.937,148.576,227,1,6
5107,9.059,349.989,550,0,5
5108,26.47,353.756,501,1,5
5109,626.431,125.703,617,1,1
5110,619.234,146.352,555,1,1
5111,366.016,329.06,571,1,4
5112,49.997,323.639,452,1,5
5113,554.249,373.099,661,0,1
5114,126.931,97.013,254,1,2
5115,631.843,394.427,285,1,1
5116,147.988,93.752,310,0,2
5117,585.417,154.12,424,0,3
5118,454.607,165.491,576,0,7
5119,432.501,87.168,574,0,7
5120,653.79,113.991,563,1,1
5121,601.127,430.901,303,0,1
5122,226.917,73.306,298,1,2
5123,484.317,233.798,413,1,3
5124,184.29,333.656,444,1,8
5125,362.58,413.206,558,0,5
5126,60.61,399.962,430,1,5
5127,357.886,281.026,547,1,5
5128,181.876,371,419,0,8
5129,503.49,238.771,499,0,3
5130,292.148,302.648,735,-1,-1
5131,544.925,349.028,590,1,1
5132,233.314,93.368,233,1,2
5133,244.304,412.172,675,1,5
5134,207.509,278.128,529,0,5
5135,401.1,402.365,394,1,5
5136,195.484,268.738,388,1,5
5137,626.351,321.728,394,0,9
5138,17.895,324.755,586,0,5
5139,27.35,98.527,106,1,2
5140,546.878,163.681,496,0,3
5141,443.649,356.951,437,1,5
5142,642.993,354.436,286,1,9
5143,234.399,173.4,474,0,6
5144,226.701,243.069,606,0,5
5145,107.713,279.45,434,1,5
5146,102.177,292.04,491,1,5
5147,429.676,399.496,453,1,5
5148,525.316,432.003,546,1,1
5149,469.035,155.808,457,0,7
5150,658.876,363.458,263,1,9
5151,120.201,181.64,245,0,6
5152,301.647,91.852,414,1,2
5153,635.268,259.299,345,1,1
5154,54.068,321.808,428,1,5
5155,141.191,110.218,353,0,2
5156,365.356,141.425,1104,-1,-1
5157,287.802,408.291,463,1,5
5158,687.922,340.661,303,0,9
5159,173.358,281.236,483,0,5
5160,33.255,224.508,685,-1,-1
5161,328.638,350.035,529,0,4
5162,260.378,98.251,350,1,2
5163,369.471,260.099,495,1,5
5164,164.317,335.97,396,0,8
5165,38.247,359.373,494,1,5
5166,562.351,214.13,308,1,3
5167,514.221,180.81,978,0,7
5168,267.896,126.818,775,0,2
5169,325.641,436.469,580,0,5
5170,261.788,253.575,414,1,5
5171,240.908,434.339,641,0,5
5172,153.879,308.064,561,0,8
5173,62.347,387.098,407,1,5
5174,456.89,62.59,472,1,7
5175,489.755,449.651,1426,0,1
5176,683.54,423.261,89,0,1
5177,210.24,251.868,476,0,5
5178,555.964,229.73,354,0,3
5179,295.996,415.991,468,1,5
5180,192.09,160.04,257,0,6
5181,350.677,357.665,514,1,4
5182,319.44,287.986,451,0,5
5183,222.937,255.848,441,1,5
5184,647.937,189.06,469,1,1
5185,619.291,169.777,651,1,1
5186,274.502,435.398,436,1,5
5187,173.021,400.53,389,0,5
5188,635.309,152.811,631,1,1
5189,543.354,127.123,519,0,3
5190,399.458,410.523,449,1,5
5191,568.588,190.194,334,0,3
5192,562.2,303.45,459,1,1
5193,426.242,192.527,1418,0,7
5194,503.533,123.134,427,1,3
5195,545.829,238.451,333,1,3
5196,441.896,97.95,623,1,7
5197,162.764,425.303,510,1,5
5198,510.187,332.044,332,0,1
5199,142.503,286.624,520,1,5
5200,334.686,348.558,506,0,4
5201,315.111,75.611,436,1,2
5202,557.708,143.808,421,0,3
5203,37.32,352.469,504,0,5
5204,652.656,397.047,234,0,1
5205,622.688,125.457,579,1,1
5206,178.137,374.107,374,0,8
5207,172.193,364.859,380,1,8
5208,571.413,319.097,761,0,1
5209,438.753,110.45,605,1,7
5210,95.734,284.532,440,1,5
5211,243.305,157.964,458,1,6
5212,182.504,349.967,410,1,8
5213,230.798,78.57,273,1,2
5214,108.697,92.295,181,0,2
5215,596.499,103.948,783,0,1
5216,535.374,124.987,441,1,3
5217,97.886,155.809,294,1,6
5218,488.187,67.923,524,0,7
5219,541.81,414.169,467,1,1
5220,342.806,411.926,507,1,5
5221,606.155,253.36,722,1,1
5222,249.584,140.167,557,0,6
5223,477.699,333.277,503,0,5
5224,57.366,110.88,179,0,2
5225,328.436,316.801,625,1,4
5226,492.451,131.385,652,0,3
5227,341.689,305.192,751,0,4
5228,184.201,271.984,354,1,5
5229,119.355,403.016,318,1,5
5230,421.538,297.403,468,1,5
5231,319.2,399.345,650,0,5
5232,500.389,133.54,493,0,3
5233,658.547,131.481,630,0,1
5234,645.007,397.096,257,1,1
5235,595.843,451.111,300,1,1
5236,145.994,425.902,427,1,5
5237,662.461,425.959,105,1,1
5238,460.241,206.378,787,1,3
5239,388.146,386.002,493,1,5
5240,190.723,419.716,542,0,5
5241,158.616,217.896,830,0,5
5242,219.699,83.054,261,1,2
5243,73.586,72.906,147,0,2
5244,100.316,458.358,1527,0,5
5245,566.333,446.369,270,1,1
5246,90.445,144.153,347,0,6
5247,580.177,437.258,351,0,1
5248,42.662,176.909,288,1,6
5249,656.287,229.152,507,0,1
5250,96.318,322.427,1085,0,5
5251,642.002,353.056,296,1,9
5252,534.307,209.114,506,0,3
5253,444.413,72.762,557,1,7
5254,252.651,181.127,619,1,6
5255,78.54,405.725,414,0,5
5256,583.331,293.777,633,0,1
5257,342.967,314.769,669,1,4
5258,314.221,411.265,456,1,5
5259,432.4,388.274,425,1,5
5260,357.739,321.053,619,0,4
5261,280.077,437.132,504,0,5
5262,71.385,388.658,431,1,5
5263,119.7,167.848,237,1,6
5264,132.035,317.371,627,0,8
5265,236.74,99.291,227,1,2
5266,92.856,415.6,370,0,5
5267,185.944,173.847,205,1,6
5268,396.165,385.546,489,1,5
5269,632.172,348.648,311,1,9
5270,373.491,290.722,721,0,5
5271,555.656,421.388,303,1,1
5272,253.523,432.818,602,0,5
5273,41.344,305.709,479,1,5
5274,265.917,252.345,397,1,5
5275,201.895,421.718,527,1,5
5276,690.757,310.111,528,0,9
5277,54.463,70.224,113,1,2
5278,555.511,236.319,384,0,3
5279,345.806,283.61,489,0,5
5280,535.059,245.008,384,1,3
5281,564.614,440.312,246,1,1
5282,448.514,361.48,428,1,5
5283,514.206,123.416,451,1,3
5284,370.213,334.867,540,1,4
5285,591.837,287.518,529,1,1
5286,199.195,113.672,338,0,2
5287,392.807,381.579,525,1,5
5288,67.919,183.032,344,0,6
5289,29.893,92.713,107,1,2
5290,390.917,405.78,454,1,5
5291,309.285,172.272,444,0,6
5292,155.613,377.032,458,0,8
5293,326.165,420.513,463,1,5
5294,31.565,178.488,242,1,6
5295,112.896,154.998,263,0,6
5296,305.5,254.553,441,1,5
5297,376.278,386.145,615,0,5
5298,609.637,187.257,562,1,1
5299,511.011,218.354,501,0,3
5300,179.044,263.445,486,1,5
5301,605.37,231.541,656,0,1
5302,457.219,61.058,497,1,7
5303,446.698,373.311,393,1,5
5304,533.099,400.414,619,0,1
5305,645.332,310.041,348,1,9
5306,134.421,71.703,277,0,2
5307,616.747,256.187,678,0,1
5308,538.449,123.666,494,1,3
5309,32.862,229.523,706,-1,-1
5310,528.163,217.728,450,1,3
5311,277.731,53.835,890,0,2
5312,506.492,411.407,766,0,1
5313,565.244,304.849,537,1,1
5314,31.242,85.269,84,1,2
5315,347.377,421.891,512,1,5
5316,198.022,109.004,282,0,2
5317,548.741,185.141,560,0,3
5318,203.609,139.329,295,0,6
5319,576.475,408.079,301,0,1
5320,228.172,259.497,437,1,5
5321,516.723,139.649,483,0,3
5322,22.838,366.513,462,1,5
5323,89.385,79.702,131,1,2
5324,366.871,281.782,587,0,5
5325,301.209,88.087,409,1,2
5326,230.816,174.499,461,0,6
5327,411.323,303.126,503,1,5
5328,444.002,73.804,561,1,7
5329,520.91,313.192,348,1,1
5330,669.123,252.411,700,0,1
5331,230.083,257.078,429,1,5
5332,179.809,252.99,506,1,5
5333,133.601,291.291,578,0,5
5334,461.942,340.39,462,1,5
5335,218.747,87.179,252,1,2
5336,527.799,138.094,416,1,3
5337,45.044,96.237,132,1,2
5338,475.069,220.2,496,1,3
5339,154.907,59.019,472,0,2
5340,614.296,146.382,512,1,1
5341,527.025,156.968,692,0,3
5342,71.081,83.901,114,1,2
5343,607.331,301.983,646,0,1
5344,524.43,434.446,533,1,1
5345,307.709,74.821,442,1,2
5346,362.743,359.708,600,0,4
5347,303.215,421.968,468,0,5
5348,561.474,221.502,346,1,3
5349,116.917,270.293,376,0,5
5350,649.359,445.784,99,1,1
5351,467.954,417.693,1291,0,5
5352,425.758,144.367,595,1,7
5353,31.865,101.905,119,1,2
5354,527.74,370.741,565,1,1
5355,582.839,248.324,880,0,1
5356,525.507,146.165,510,0,3
5357,668.535,329.06,295,1,9
5358,512.629,359.975,274,1,1
5359,483.175,52.421,461,1,7
5360,143.917,281.565,521,1,5
5361,642.791,313.636,296,1,9
5362,56.889,382.942,427,1,5
5363,245.298,93.733,249,0,2
5364,437.041,89.338,594,1,7
5365,394.603,381.213,536,1,5
5366,187.752,453.764,1103,0,5
5367,31.469,394.823,596,0,5
5368,415.551,381.618,451,1,5
5369,293.588,112.962,749,0,2
5370,93.934,103.76,168,1,2
5371,182.806,177.439,201,1,6
5372,277.781,72.113,621,0,2
5373,294.891,270.668,346,1,5
5374,522.968,80.294,446,1,7
5375,176.859,316.823,478,0,8
5376,429.191,112.407,554,1,7
5377,348.084,256.298,358,0,5
5378,643.606,156.761,712,0,1
5379,159.841,360.022,445,0,8
5380,336.753,409.361,465,1,5
5381,117.758,152.484,288,1,6
5382,601.097,348.128,857,0,9
5383,448.497,364.917,415,1,5
5384,351.49,372.812,619,0,4
5385,523.135,404.033,558,1,1
5386,377.834,146.119,1339,-1,-1
5387,125.152,288.588,547,0,5
5388,66.619,167.592,255,1,6
5389,357.73,278.505,492,1,5
5390,209.881,103.781,253,1,2
5391,671.176,429.473,87,1,1
5392,206.063,77.365,270,0,2
5393,173.881,311.365,584,0,8
5394,82.782,160.994,280,0,6
5395,320.494,340.692,534,1,4
5396,506.29,141.357,585,0,3
5397,118.38,394.713,323,1,5
5398,305.558,149.14,457,1,6
5399,651.961,104.438,629,1,1
5400,130.534,288.951,534,1,5
5401,208.208,341.932,611,0,8
5402,107.828,183.764,248,0,6
5403,209.678,159.871,244,1,6
5404,184.765,97.534,224,1,2
5405,453.493,76.944,494,1,7
5406,98.906,383.296,512,0,5
5407,157.427,268.957,524,0,5
5408,522.575,314.083,331,1,1
5409,582.531,454.111,326,0,1
5410,174.8,83.644,228,1,2
5411,516.866,340.122,266,1,1
5412,301.349,155.68,464,1,6
5413,432.792,143.799,516,1,7
5414,553.4,150.482,380,1,3
5415,367.371,413.262,508,1,5
5416,564.464,292.351,443,1,1
5417,520.069,442.877,582,1,1
5418,435.104,150.564,575,1,7
5419,505.899,430.419,819,1,1
5420,177.644,375.251,362,0,8
5421,239.251,277.642,414,1,5
5422,432.935,180.706,1067,0,7
5423,474.028,337.023,424,1,5
5424,452.782,353.004,433,1,5
5425,167.992,269.391,526,0,5
5426,27.841,192.813,407,0,6
5427,247.395,254.466,458,1,5
5428,287.137,168.576,448,1,6
5429,497.611,211.97,579,0,3
5430,548.743,451.472,252,1,1
5431,535.227,85.103,537,1,7
5432,588.882,301.082,624,1,1
5433,271.513,419.377,515,1,5
5434,202.097,421.783,519,1,5
5435,624.628,270.96,429,1,1
5436,20.052,148.46,234,0,6
5437,157.373,197.492,454,0,6
5438,526.393,362.78,463,1,1
5439,93.939,101.302,156,1,2
5440,214.742,142.515,254,1,6
5441,209.673,441.988,744,0,5
5442,640.187,201.303,517,1,1
5443,456.352,78.17,551,0,7
5444,496.67,283.619,1035,0,3
5445,188.627,340.491,415,1,8
5446,31.437,209.362,566,0,6
5447,158.622,434.991,652,0,5
5448,450.017,162.982,599,0,7
5449,317.945,82.762,409,1,2
5450,651.605,433.026,112,0,1
5451,204.711,300.237,887,0,5
5452,103.733,147.994,306,0,6
5453,421.536,364.617,645,0,5
5454,520.838,254.256,498,1,3
5455,611.179,234.767,637,1,1
5456,371.168,345.096,578,1,4
5457,166.458,380.609,400,0,8
5458,255.816,170.339,518,0,6
5459,493.261,58.643,530,1,7
5460,313.619,103.54,435,1,2
5461,332.391,289.972,558,0,5
5462,510.457,334.757,329,0,1
5463,608.631,291.273,515,1,1
5464,639.435,328.315,297,1,9
5465,519.016,312.284,365,1,1
5466,615.035,280.036,517,1,1
5467,563.812,373.659,575,1,1
5468,217.81,271.623,459,1,5
5469,191.654,178.808,259,0,6
5470,400.747,390.309,428,1,5
5471,645.851,247.667,441,0,1
5472,633.546,194.838,598,1,1
5473,160.174,71.049,334,1,2
5474,150.882,316.724,489,0,8
5475,169.238,253.37,575,0,5
5476,535.268,248.269,413,1,3
5477,326.374,276.345,303,1,5
5478,550.772,303.124,328,0,1
5479,32.729,91.022,95,1,2
5480,567.92,293.421,528,0,1
5481,624.463,333.342,332,1,9
5482,625.098,278.548,387,1,1
5483,338.683,345.399,460,1,4
5484,36.509,138.977,174,0,6
5485,608.247,438.954,240,1,1
5486,195.751,258.364,437,1,5
5487,93.475,76.9,131,1,2
5488,531.19,85.055,444,1,7
5489,233.762,443.488,797,0,5
5490,221.556,405.666,623,1,5
5491,164.558,361.975,400,0,8
5492,460.865,360.605,425,1,5
5493,458.455,171.723,651,0,7
5494,438.793,76.571,582,1,7
5495,323.992,338.852,562,1,4
5496,72.117,145.852,227,1,6
5497,649.648,131.033,634,1,1
5498,654.19,123.572,582,1,1
5499,468.387,174.449,557,0,7
5500,548.024,195.493,409,0,3
5501,635.719,161.542,692,0,1
5502,563.396,154.952,320,1,3
5503,46.922,398.243,544,0,5
5504,28.187,113.408,165,0,2
5505,628.01,79.848,666,1,1
5506,114.231,267.592,312,1,5
5507,554.811,463.929,418,0,1
5508,515.165,68.474,492,1,7
5509,455.092,60.095,503,1,7
5510,495.601,248.016,509,1,3
5511,216.889,194.2,762,0,6
5512,322.815,437.999,573,0,5
5513,664.394,332.123,316,1,9
5514,501.292,132.018,449,1,3
5515,16.05,340.187,460,1,5
5516,510.345,102.037,661,0,3
5517,649.211,312.963,295,1,9
5518,174.943,91.396,201,1,2
5519,551.01,256.534,465,0,3
5520,511.816,439.857,719,1,1
5521,512.157,179.108,929,0,7
5522,566.779,270.141,582,0,1
5523,238.656,275.343,390,1,5
5524,177.496,159.542,220,1,6
5525,541.292,421.412,471,0,1
5526,534.986,251.824,448,0,3
5527,319.508,166.976,392,1,6
5528,430.293,152.242,611,0,7
5529,640.844,227.304,529,1,1
5530,295.557,412.213,429,1,5
5531,35.879,174.03,248,1,6
5532,549.92,237.882,331,1,3
5533,152.366,106.921,270,1,2
5534,126.54,406.846,279,1,5
5535,623.929,392.063,339,0,1
5536,315.492,414.358,442,1,5
5537,155.37,413.11,350,0,5
5538,566.535,177.488,310,1,3
5539,345.291,376.266,600,0,4
5540,578.67,460.61,352,0,1
5541,145.078,84.699,293,1,2
5542,683.215,328.168,314,0,9
5543,407.795,400.854,441,1,5
5544,356.119,278.468,472,1,5
5545,632.527,334.935,304,1,9
5546,124.807,441.824,952,0,5
5547,217.113,246.994,559,0,5
5548,557.642,348.614,725,0,1
5549,559.615,349.567,738,0,1
5550,138.854,263.312,473,1,5
5551,620.703,185.233,711,0,1
5552,547.291,151.298,414,1,3
5553,201.265,101.892,241,0,2
5554,42.772,110.768,158,0,2
5555,627.911,223.012,579,1,1
5556,497.824,309.344,771,0,1
5557,446.893,302.963,460,1,5
5558,410.254,274.528,675,0,5
5559,612.03,147.277,540,0,1
5560,477.732,71.572,518,1,7
5561,241.666,421.099,634,1,5
5562,537.087,387.767,644,1,1
5563,443.844,87.042,603,1,7
5564,107.399,83.517,156,1,2
5565,655.122,442.006,88,1,1
5566,119.403,287.875,538,0,5
5567,156.122,290.744,594,0,5
5568,470.742,151.028,474,0,7
5569,169.621,311.192,528,0,8
5570,32.469,54.555,49,0,2
5571,609.168,245.07,711,1,1
5572,353.404,423.408,592,0,5
5573,568.259,426.677,310,0,1
5574,176.638,264.276,477,1,5
5575,267.294,108.419,469,1,2
5576,610.536,132.741,527,0,1
5577,290.171,437.599,585,0,5
5578,297.598,257.583,390,1,5
5579,176.387,100.872,199,1,2
5580,396.791,284.953,461,1,5
5581,163.921,328.34,429,0,8
5582,45.494,303.983,509,1,5
5583,556.202,421.153,308,1,1
5584,495.963,134.592,607,0,3
5585,422.267,101.899,614,0,7
5586,430.442,157.874,701,0,7
5587,440.464,79.71,560,1,7
5588,319.193,70.491,529,1,2
5589,97.065,442.23,1006,0,5
5590,216.342,113.669,331,0,2
5591,561.343,380.277,529,1,1
5592,307.062,82.721,413,1,2
5593,581.591,401.887,246,1,1
5594,625.101,414.69,285,0,1
5595,236.075,267.568,380,1,5
5596,127.521,404.302,299,1,5
5597,489.323,53.989,539,1,7
5598,191.472,347.015,441,1,8
5599,538.146,406.724,547,1,1
5600,216.008,389.606,802,0,5
5601,147.025,70.427,337,1,2
5602,253.867,240.023,650,0,5
5603,601.337,415.213,313,1,1
5604,245.933,247.694,532,0,5
5605,519.073,431.995,570,1,1
5606,513.425,247.72,475,1,3
5607,113.841,267.872,308,1,5
5608,248.548,75.943,249,1,2
5609,556.24,328.17,636,0,1
5610,348.723,268.72,332,1,5
5611,291.902,78.056,475,1,2
5612,362.445,417.117,571,0,5
5613,562.491,274.918,410,0,1
5614,445.147,137.413,491,1,7
5615,226.067,87.247,245,1,2
5616,195.834,107.847,261,0,2
5617,195.63,172.617,248,1,6
5618,382.259,396.419,493,1,5
5619,28.278,369.931,437,1,5
5620,81.5,284.589,443,0,5
5621,626.837,147.314,696,1,1
5622,493.585,227.616,444,1,3
5623,522.204,215.142,477,1,3
5624,211.718,246.491,601,0,5
5625,656.304,388.901,286,0,1
5626,130.261,336.274,528,1,8
5627,541.888,145.181,475,0,3
5628,358.554,376.035,705,0,4
5629,628.444,118.015,645,1,1
5630,548.547,431.905,304,1,1
5631,643.985,343.601,266,1,9
5632,403.08,380.199,517,0,5
5633,533.031,342.258,451,0,1
5634,460.405,165.011,540,1,7
5635,247.596,152.793,441,1,6
5636,181.243,338.971,419,1,8
5637,170.311,372.819,345,1,8
5638,541.085,244.472,363,1,3
5639,629.318,452.661,185,0,1
5640,141.455,151.246,263,0,6
5641,166.208,356.761,387,1,8
5642,450.293,457.63,2071,-1,-1
5643,445.339,57.294,687,0,7
5644,619.496,154.315,566,1,1
5645,621.812,256.535,604,0,1
5646,562.246,467.272,440,0,1
5647,504.833,85.313,507,1,7
5648,327.806,320.523,610,1,4
5649,522.346,360.984,395,1,1
5650,57.916,322.862,499,0,5
5651,458.4,214.958,818,0,3
5652,307.841,273.426,327,1,5
5653,171.018,104.248,229,1,2
5654,537.606,91.828,594,0,7
5655,159.347,146.43,211,0,6
5656,578.89,233.964,774,0,3
5657,367.643,263.214,468,1,5
5658,661.479,401.665,205,0,1
5659,114.089,87.272,195,0,2
5660,150.968,433.351,685,0,5
5661,439.375,334.015,483,1,5
5662,569.486,398.254,360,0,1
5663,474.496,49.761,533,1,7
5664,544.616,368.465,739,0,1
5665,177.408,178.323,220,1,6
5666,142.858,259.037,416,1,5
5667,100.396,166.044,215,1,6
5668,355.339,345.832,547,0,4
5669,616.445,388.7,354,1,1
5670,378.179,289.508,618,0,5
5671,377.528,427.9,640,0,5
5672,224.269,164.092,334,0,6
5673,462.479,79.378,591,0,7
5674,65.617,155.28,240,1,6
5675,637.187,261.657,378,1,1
5676,313.624,412.97,453,1,5
5677,25.923,70.788,49,0,2
5678,447.702,421.298,930,0,5
5679,434.868,390.256,415,1,5
5680,176.63,131.328,343,0,6
5681,49.221,376.644,493,0,5
5682,269.226,94.857,397,1,2
5683,300.542,78.151,471,1,2
5684,165.4,79.042,273,1,2
5685,331.361,377.574,621,0,4
5686,629.338,339.617,285,1,9
5687,109.155,392.174,377,1,5
5688,161.89,149.204,199,1,6
5689,526.655,343.227,287,1,1
5690,506.282,347.256,246,1,1
5691,276.31,147.618,534,0,6
5692,183.113,404.72,359,0,5
5693,642.558,395.216,264,1,1
5694,120.684,264.843,398,0,5
5695,680.63,429.859,74,0,1
5696,108.523,282.87,452,1,5
5697,291.49,376.686,1112,0,4
5698,32.867,179.418,252,1,6
5699,469.176,222.122,602,1,3
5700,77.935,297.183,561,1,5
5701,656.104,380.338,337,0,9
5702,220.006,432.739,595,1,5
5703,492.287,169.778,476,1,7
5704,130.608,166.997,264,0,6
5705,605.23,374.9,530,0,1
5706,317.706,98.961,406,1,2
5707,100.229,171.921,216,1,6
5708,553.586,453.462,268,1,1
5709,86.915,395.975,425,1,5
5710,32.86,227.919,709,-1,-1
5711,372.236,354.285,675,0,4
5712,35.007,90.121,95,1,2
5713,193.239,276.929,354,1,5
5714,461.584,77.571,563,1,7
5715,494.467,84.637,560,1,7
5716,654.751,347.881,278,0,9
5717,318.721,425.091,438,1,5
5718,420.663,121.725,604,0,7
5719,587.748,286.656,606,1,1
5720,497.88,344.516,386,0,1
5721,377.4,91.114,1182,0,2
5722,625.105,226.952,634,0,1
5723,192.915,95.776,237,0,2
5724,363.762,265.181,425,1,5
5725,451.672,48.477,770,0,7
5726,312.231,368.082,611,1,4
5727,347.83,261.914,287,1,5
5728,256.322,176.562,630,0,6
5729,532.234,210.612,496,0,3
5730,407.996,286.008,481,1,5
5731,646.316,113.775,558,1,1
5732,417.462,385.145,442,1,5
5733,456.158,326.245,481,1,5
5734,343.694,273.161,306,1,5
5735,627.126,275.453,346,1,1
5736,573.461,376.364,525,0,1
5737,107.186,109.662,267,0,2
5738,160.354,157.72,199,1,6
5739,303.319,431.111,516,0,5
5740,302.415,277.124,353,0,5
5741,646.356,76.271,658,1,1
5742,273.05,98.423,464,1,2
5743,322.28,127.797,767,0,6
5744,316.572,423.484,421,1,5
5745,527.298,137.36,419,1,3
5746,109.321,138.094,397,0,6
5747,516.863,222.92,434,1,3
5748,68.902,139.456,224,0,6
5749,244.865,144.838,444,0,6
5750,564.269,446.346,243,1,1
5751,156.937,397.287,387,0,5
5752,617.704,182.919,684,0,1
5753,549.928,346.87,605,1,1
5754,136.505,358.88,513,1,8
5755,30.176,163.656,232,1,6
5756,645.859,90.376,714,1,1
5757,65.715,293.322,431,1,5
5758,630.739,75.794,729,1,1
5759,436.595,322.252,483,1,5
5760,149.256,82.263,261,1,2
5761,640.123,327.992,276,1,9
5762,493.7,81.478,517,1,7
5763,73.189,283.025,391,1,5
5764,553.997,171.033,424,0,3
5765,613.654,217.576,611,1,1
5766,631.802,201.361,566,1,1
5767,486.77,63.443,511,1,7
5768,435.422,127.915,591,1,7
5769,542.564,260.109,489,0,3
5770,82.549,396.465,430,1,5
5771,187.419,79.655,266,0,2
5772,309.1,420.443,460,1,5
5773,622.699,162.277,603,1,1
5774,478.121,170.152,427,1,7
5775,496.779,472.081,1631,0,1
5776,517.124,348.839,249,1,1
5777,514.013,386.663,679,0,1
5778,493.327,124.913,521,0,3
5779,449.539,370.556,405,1,5
5780,78.691,382.347,405,1,5
5781,464.078,161.586,500,1,7
5782,589.322,412.483,311,0,1
5783,130.117,397.179,339,0,5
5784,185.051,271.686,348,1,5
5785,314.474,267.889,343,1,5
5786,596.177,402.183,284,1,1
5787,96.331,338.422,1169,0,8
5788,274.993,438.217,483,1,5
5789,435.683,124.078,589,1,7
5790,279.047,85.553,477,1,2
5791,528.456,131.646,363,1,3
5792,562.704,406.324,383,0,1
5793,439.334,133.911,553,1,7
5794,321.851,252.632,417,0,5
5795,82.104,408.895,421,0,5
5796,440.527,344.362,417,1,5
5797,172.041,286.124,557,0,5
5798,642.407,309.565,342,1,9
5799,48.354,383.203,454,1,5
5800,102.36,171.073,215,1,6
5801,564.062,150.091,346,1,3
5802,282.016,73.362,599,0,2
5803,58.049,283.025,441,0,5
5804,500.461,158.6,567,0,7
5805,63.5,89.411,129,1,2
5806,170.934,404.887,335,0,5
5807,341.817,62.24,1049,0,2
5808,435.992,391.306,407,1,5
5809,29.612,444.679,1703,0,5
5810,165.878,101.694,248,1,2
5811,327.576,373.535,535,1,4
5812,632.843,123.353,687,1,1
5813,623.013,280.916,404,1,1
5814,428.855,108.992,598,0,7
5815,594.091,459.856,344,0,1
5816,318.323,182.643,507,0,6
5817,239.992,277.576,410,0,5
5818,92.192,414.277,379,0,5
5819,564.457,410.192,357,0,1
5820,265.653,397.242,914,0,5
5821,278.792,169.514,401,1,6
5822,433.571,401.859,470,0,5
5823,67.981,99.658,130,1,2
5824,224.993,112.877,310,0,2
5825,570.477,313.669,669,1,1
5826,100.433,293.333,508,1,5
5827,500.674,70.16,536,1,7
5828,178.396,81.042,228,1,2
5829,326.708,76.465,531,1,2
5830,475.392,161.704,396,1,7
5831,377.884,252.614,753,0,5
5832,601.208,281.781,641,0,1
5833,206.587,182.758,370,0,6
5834,259.314,147.327,519,1,6
5835,557.959,344.066,766,0,1
5836,80.432,415.289,434,0,5
5837,427.076,360.605,581,0,5
5838,312.692,253.98,469,0,5
5839,149.88,182.702,312,0,6
5840,155.358,377.929,468,0,8
5841,532.837,142.268,477,1,3
5842,642.937,436.124,127,1,1
5843,260.295,265.731,391,1,5
5844,622.982,416.399,274,1,1
5845,613.404,394.391,327,1,1
5846,38.232,89.275,104,1,2
5847,654.086,414.582,166,1,1
5848,651.239,171.771,546,1,1
5849,39.507,393.378,538,0,5
5850,188.284,322.876,564,0,8
5851,35.971,410.048,698,0,5
5852,637.739,447.422,125,1,1
5853,650.558,92.824,686,1,1
5854,237.957,69.966,308,0,2
5855,369.998,339.345,569,1,4
5856,162.565,108.361,286,1,2
5857,598.672,291.866,555,1,1
5858,618.195,132.638,571,1,1
5859,191.511,346.678,437,1,8
5860,534.698,363.307,612,1,1
5861,141.028,110.828,357,0,2
5862,440.513,159.072,591,1,7
5863,575.07,451.457,280,1,1
5864,530.983,149.569,565,0,3
5865,643.57,190.464,503,1,1
5866,130.003,83.758,224,1,2
5867,321.104,23.304,1862,0,2
5868,433.889,100.898,554,1,7
5869,483.962,235.956,440,1,3
5870,263.245,437.331,529,0,5
5871,557.155,153.821,346,1,3
5872,143.045,76.193,296,1,2
5873,580.608,297.477,698,0,1
5874,135.978,112.664,350,0,2
5875,216.134,134.074,343,0,6
5876,546.888,377.032,623,1,1
5877,52.415,322.429,433,1,5
5878,10.613,220.07,832,0,6
5879,552.547,66.376,995,0,7
5880,51.622,306.263,480,1,5
5881,363.035,265.407,405,1,5
5882,61.017,279.733,416,1,5
5883,47.073,304.217,531,1,5
5884,613.143,237.416,654,0,1
5885,559.695,441.709,239,1,1
5886,225.768,279.525,501,0,5
5887,7.001,340.665,665,0,5
5888,558.219,454.31,263,1,1
5889,80.12,48.598,241,0,2
5890,188.279,37.787,711,0,2
5891,617.765,197.608,685,0,1
5892,172.851,438.938,697,1,5
5893,568.816,443.492,269,1,1
5894,608.319,187.675,540,1,1
5895,37.484,366.457,469,1,5
5896,528.385,149.093,519,0,3
5897,441.056,131.792,581,0,7
5898,73.414,87.179,129,1,2
5899,673.089,366.537,305,0,9
5900,604.637,437.7,263,1,1
5901,626.183,385.463,376,0,1
5902,647.14,108.757,638,1,1
5903,536.45,90.659,583,0,7
5904,38.135,81.592,86,1,2
5905,572.552,155.736,294,1,3
5906,449.75,132.161,619,0,7
5907,667.922,425.28,102,1,1
5908,477.005,179.12,659,0,7
5909,328.259,148.582,609,0,6
5910,254.704,420.249,582,0,5
5911,421.805,94.133,646,0,7
5912,675.318,135.111,791,0,1
5913,531.641,306.148,296,1,1
5914,495.58,231.43,416,1,3
5915,632.503,333.636,307,1,9
5916,183.896,274.962,369,1,5
