id,|eps_neighbourhood|,eps_neighbourhood
10762,24,[ 10762 11693 6984 3379 6341 13148 19384 8774 6106 16034 5755 16259 15366 12119 1898 712 9703 7656 7226 16770 246 3059 5189 1127 ]
10763,10,[ 10763 14206 6892 14209 10519 8622 7008 17382 19515 3670 ]
10764,41,[ 6915 10764 6321 12955 4332 12929 19363 3755 6375 16610 3366 4437 18568 11870 8641 15619 2830 8182 9803 16517 5346 13576 5293 2969 10646 2110 3827 5851 17708 8750 11184 5512 18613 3486 12563 5495 12864 17636 10722 14304 12045 ]
10765,31,[ 10765 5017 18816 783 14875 551 15474 4891 16584 7450 8934 5678 10100 6170 8707 14551 3215 13267 3235 2397 15487 394 17786 2117 2802 11032 4701 8442 11785 11647 6212 ]
10766,10,[ 10766 12979 4951 2222 19069 5087 4054 5577 12198 12258 ]
10767,78,[ 8808 10767 9349 10042 10274 13655 3458 2601 12430 3428 14474 3354 1618 18273 12921 16963 7384 13720 12688 8185 7957 15233 11409 17275 3940 17355 11821 5889 17701 7604 15881 8156 14428 4380 10417 18606 14561 4244 11702 2844 2759 4580 12394 16525 11132 7873 5766 6034 19764 10955 14011 6643 14913 16140 4284 18489 5142 9511 10409 9996 16472 14172 322 486 2210 9077 1325 18365 9735 5036 11013 3334 1288 8856 10969 17357 756 10049 ]
10768,171,[ 10768 4889 19261 19137 3446 9675 12346 11616 7552 11327 13880 5414 16072 16405 19164 5144 8957 9544 12286 12139 15643 3297 8898 1739 9612 8651 7170 19310 15483 15424 15931 7508 4603 17562 1463 15695 10761 189 11076 11902 15092 13430 2308 10391 9644 6488 728 12517 8734 15156 8002 4609 11381 15950 10826 14771 2741 4047 2227 19436 18900 2118 14056 15310 8068 14250 1587 4875 4025 1403 18241 10844 18242 19725 19879 11576 655 1609 619 8662 1597 15642 2207 15448 16619 1155 12242 8069 8872 658 9554 18246 3862 11105 11437 3630 7690 17941 12640 12648 12679 17660 13532 13817 6054 2536 14517 12592 16772 18748 18119 17960 16918 17516 9786 5990 6037 6167 5825 6555 5239 7914 8419 8867 8945 9184 4513 9607 16568 10062 10262 3844 3523 0 12856 2837 14155 2355 14860 1759 1580 70 15264 2128 16117 6032 327 11344 445 17209 2827 10345 186 17 5433 9147 14238 10031 1130 13120 214 2160 12380 2197 16049 3406 12403 8733 16566 19215 18556 ]
10769,67,[ 15168 10769 18678 18930 18874 19464 12718 14058 10180 19313 17469 7694 17989 2311 7819 16879 12793 19110 14418 10287 16694 14383 18323 5099 10887 4936 11776 13598 14887 8474 13149 2407 10206 18045 4864 16592 2047 12877 19777 2267 16224 8316 16222 2678 10075 19589 13690 19342 5876 13279 3183 18746 596 6280 7203 9397 15720 18658 14937 10149 11308 11950 17622 19393 5382 1262 575 ]
10770,17,[ 10770 13881 19772 12677 14254 13271 10316 10413 9880 18352 11131 353 7279 13990 4638 13162 9084 ]
10771,7,[ 10771 5622 14374 1123 19095 19486 553 ]
10772,18,[ 10772 6118 13751 1125 17711 16661 10592 11872 19454 10906 2766 1775 19566 1113 4747 18046 1935 13577 ]
10773,18,[ 10773 9529 7789 17619 6222 18003 7326 16639 13153 13837 7487 15210 2353 17091 1615 9269 10175 2530 ]
10774,40,[ 10774 14341 5424 3530 7294 8020 415 13734 6189 17021 13657 14726 11583 17296 15672 7420 5697 9451 9094 12478 9944 13006 15315 17164 7777 11163 12995 10097 696 2102 14177 18047 11620 19140 14074 2847 5752 14878 15705 14227 ]
10775,38,[ 10775 4302 7340 1795 19512 18295 1777 8363 17649 4482 3597 17399 9316 10580 17112 15889 10090 17513 524 11383 4420 9448 17012 1758 5142 11206 8032 14231 14653 11015 9754 19875 19955 8573 7076 12577 5039 17188 ]
10776,58,[ 10776 16623 18705 16997 12026 15675 11176 13130 3997 9166 7696 5281 10526 3491 6088 3652 10248 17819 7515 5572 5718 18186 16246 12029 19075 13533 18809 3020 13253 10882 128 5103 10730 5677 16399 17630 18647 8252 17415 11432 6263 16736 15221 16407 1395 5050 4593 8772 16662 6559 5630 1391 16131 12792 19249 4699 12105 9430 ]
10777,1,[ 10777 ]
10778,92,[ 10778 13058 14497 7809 2665 2000 17604 19715 14015 9061 11472 9636 11515 11791 16864 8352 5010 11351 667 17177 2712 10973 9231 8642 2516 9971 7490 18975 12176 13573 9053 15271 12331 12732 14193 14287 10967 2198 14619 3466 13854 7535 19695 18547 3260 11128 10654 1571 7117 8143 2569 19703 5715 5299 18048 10561 15048 6127 11926 5881 9556 19860 13369 4093 16418 16962 13608 1209 8575 12461 6653 15758 8692 12534 12059 87 6409 19558 159 18623 2950 13623 490 13820 19728 15265 15455 5471 15654 5192 5882 8358 ]
10779,41,[ 16721 10779 10842 10877 4379 11761 10570 8031 13223 16993 19028 11149 19826 6953 16866 10321 3000 8145 5631 968 885 11639 12248 3616 19022 7785 1380 8811 14996 2072 5156 12775 9433 9569 5640 14478 18206 14644 13048 19849 9479 ]
10780,4,[ 10780 13944 7127 3513 ]
10781,8,[ 10781 123 6346 5854 10315 6049 5655 9579 ]
10782,3,[ 10782 15715 16546 ]
10783,12,[ 10783 40 1683 17317 16237 2288 2216 4714 15413 8579 2629 13131 ]
10784,38,[ 10784 17837 6199 18244 3807 1880 15377 1093 6738 6140 13416 7698 15372 14499 13140 14261 4251 19086 16778 14044 9780 15974 13858 8858 10503 11772 10486 2304 12873 14284 10904 3229 4909 4087 1004 14036 6475 14014 ]
10785,86,[ 10785 938 19441 11919 17254 17582 488 16683 1591 12787 141 2101 8138 7536 6331 4950 3605 10050 15905 16501 19600 18931 7192 10317 7437 3994 15096 15160 14114 3991 16555 19965 19732 10101 1349 13663 3561 1532 16941 9598 6511 19987 14503 6181 19214 10792 2815 18681 13194 19169 1750 11499 3461 9273 10217 13011 15083 5806 16741 6525 17525 182 3046 1714 294 15114 13072 9106 4037 18502 456 17136 16432 15831 2100 15352 14207 13266 5540 1060 17060 3042 9024 6547 1764 8385 ]
10786,44,[ 10786 18166 16713 3682 14640 8157 14779 13886 5063 2553 5452 15122 2439 12108 2649 6831 15121 19131 17808 15516 10499 8821 1344 974 9129 6344 422 18737 9789 177 5520 3770 3267 10596 11041 19896 1914 2780 14062 16893 17639 5096 14018 14660 ]
10787,10,[ 10787 298 6927 12158 14412 4133 9897 5117 6597 11579 ]
10788,9,[ 10788 14234 8630 15721 15681 14158 2986 13359 8862 ]
10789,2,[ 10789 5079 ]
10790,45,[ 10790 17154 732 14176 9537 15346 9395 9825 1776 14288 10325 18604 7063 6999 1806 12432 8045 17166 3866 8854 15212 18795 19135 19211 9148 16319 4188 19614 3841 16808 14995 16954 13461 9532 8612 3220 10564 17954 15470 16154 15997 19228 12909 16618 1807 ]
10791,10,[ 10791 3855 17411 13474 14603 7058 5041 18120 14082 712 ]
10792,83,[ 10792 19169 3046 13194 6181 5806 488 10785 19732 15096 15114 19965 8138 13011 4950 11919 6511 16501 15357 15905 16741 7536 17060 19214 16941 5226 16683 13072 3461 6547 14207 141 9106 8385 11252 3991 10101 10217 15160 2100 16432 9598 182 7192 14503 938 19600 19441 17582 17254 49 12787 2101 4941 1591 15352 1532 6331 18826 18931 3994 10050 7437 10317 2815 3561 1764 8676 1349 16555 18731 14114 3721 10927 13663 15083 541 3391 18681 19987 8269 9446 3605 ]
10793,5,[ 10793 19615 19414 3171 2451 ]
10794,6,[ 10794 13076 803 15132 14946 2026 ]
10795,59,[ 10795 15117 18586 2111 7349 14122 17665 1817 338 18221 2153 764 4989 16676 18472 4768 8543 9019 12972 9472 6745 6739 6656 4278 8126 7507 14104 7713 1982 1181 4541 18008 10981 3889 16369 7329 14200 7530 3696 16148 17144 17716 17996 12521 11754 3359 8843 556 7953 9781 14434 10838 7069 14362 3693 16633 18175 13171 19756 ]
10796,9,[ 10796 15308 18548 12076 17767 12936 6256 10827 11648 ]
10797,19,[ 10797 2777 6652 1450 18702 1834 7272 8617 13081 5827 18460 2657 5068 9289 3892 16959 13967 6891 10555 ]
10798,39,[ 10798 14611 11533 12153 5750 14898 17522 434 11017 19553 8115 4340 13587 18656 10270 3150 18707 15270 18373 17526 12312 15529 14163 4981 9820 7543 18313 18277 14856 17700 611 8542 13451 16476 18571 19942 13909 15026 335 ]
10799,6,[ 10799 14045 17732 6204 13467 14809 ]
10800,52,[ 10800 16560 217 10301 16874 10866 2044 9749 3743 11968 15926 15856 2462 5283 3790 5377 16609 17308 373 3015 15353 11698 13483 12805 14944 18958 10661 17152 14972 5218 6017 7012 15411 16238 366 14406 3022 2527 19806 8228 16133 14608 554 14409 6760 19816 8394 12161 16625 14772 19395 17239 ]
10801,48,[ 10801 1231 14846 10434 15105 14031 7333 5297 5510 17249 19593 2430 15382 16902 791 15196 5223 15666 13286 18537 14171 12490 4066 5767 353 16334 9770 18409 9264 3613 8270 11666 6654 4678 3632 8751 13900 2547 16395 5446 16006 19225 13585 11010 955 18963 6593 930 ]
10802,11,[ 10802 15847 13283 4751 12236 3639 7744 7166 10420 19277 14003 ]
10803,166,[ 10803 14728 10456 2763 14095 7269 17879 769 15123 10907 15797 9941 3895 19151 6141 8160 16735 6994 18455 14889 19779 15833 1857 18143 12084 6637 14347 16674 12264 4710 3829 14424 324 13611 16496 10717 14403 18150 2656 8333 7391 2188 8803 8427 1656 2024 649 15558 13529 4627 7312 9661 12273 10610 3418 5459 7436 6296 3634 1148 19009 1516 9639 18470 14425 16414 17242 14052 4929 10608 16157 17353 10200 12767 9207 10446 4674 16214 1005 5049 18109 18734 17638 6764 3448 12293 17670 12411 11100 5877 3132 9466 7631 16858 15970 17498 15184 4030 16684 1353 8415 14454 18066 11959 11985 4624 9172 5339 2104 12714 2812 17016 3447 529 16193 17544 14977 11444 4994 9975 10386 6138 9782 12596 15945 19564 2179 19863 6145 8749 13737 19507 16497 2054 9496 18918 7337 19347 11129 5592 14445 3957 3021 1465 5368 768 14698 11502 11397 1653 109 1514 2022 19198 8725 7896 5333 5637 5832 5227 15235 1308 8064 4248 1336 8840 ]
10804,41,[ 10804 2063 3226 14227 18985 10067 15705 5752 2847 14878 14074 18544 2102 19872 10097 11163 7777 12995 11620 5697 13006 8518 9944 17296 19140 11583 14177 14726 18047 7294 13657 3745 17781 4317 5424 696 10237 12233 376 19539 249 ]
10805,38,[ 10805 7992 10947 2025 1244 993 2095 12590 8225 15240 4097 5905 19674 2702 9942 13455 8992 15187 1029 4036 8567 8583 11789 10429 11960 3302 16464 6626 10292 19691 10536 17629 4781 14150 371 8414 1425 17028 ]
10806,23,[ 10806 8454 18600 1146 7453 7835 18503 8892 6668 10990 10655 5778 10086 18602 8648 3667 3669 11096 6813 12270 4961 6029 5686 ]
10807,6,[ 10807 12566 10700 5573 14854 18581 ]
10808,3,[ 10808 8305 3759 ]
10809,32,[ 10809 18990 10697 13399 4740 7808 261 2622 7020 7534 16204 19127 11001 8459 5426 2299 7302 12606 19628 12885 17882 1570 12960 17303 5962 5046 18388 5434 4426 6973 13712 5506 ]
10810,29,[ 10810 5461 6790 18371 16280 7730 12059 9542 1627 13608 5186 15758 19547 2409 11139 15845 19917 7559 16269 19481 18072 2928 8178 12620 7535 8507 16071 844 15250 ]
10811,3,[ 10811 138 11532 ]
10812,98,[ 10812 19254 15402 8503 11094 19776 10468 13328 14929 1646 2970 17564 15852 17019 8536 18169 3393 3263 12115 12614 8150 4926 2240 8585 19716 19427 13899 3408 8758 15552 10369 3736 14758 19023 4290 6779 3028 6451 10630 6329 15002 1508 18222 3956 4656 1500 3622 2206 12093 3126 15769 7427 16461 12558 3410 8440 17202 4644 19303 4092 10709 65 9840 12716 9621 5334 13032 1338 19106 7625 19364 15441 7168 9898 13018 9223 18741 3289 6327 13282 7308 18156 1448 18139 12473 18511 18134 3600 12044 469 14159 8909 17348 4178 10229 12893 13689 15143 ]
10813,28,[ 10813 19499 81 12923 15113 751 13476 6460 14652 13956 18251 8335 9139 2032 4894 937 2241 8296 10089 15882 11947 17590 6252 3500 16646 9676 15941 16867 ]
10814,3,[ 10814 9915 14960 ]
10815,6,[ 10815 18834 15819 14583 14462 2278 ]
10816,14,[ 10816 15275 12755 11929 5928 14214 16681 2945 12179 16977 3483 7229 9196 9575 ]
10817,12,[ 10817 12289 6681 19386 835 714 10944 4082 17524 2897 19072 7494 ]
10818,10,[ 10818 13814 6567 8954 10260 18871 18858 3061 10172 7766 ]
10819,29,[ 10819 12007 9398 9161 67 13738 10534 14130 413 2792 4599 504 1374 1518 13470 11202 18922 14125 898 17680 18213 10148 5557 11750 12374 7040 9439 5348 7489 ]
10820,14,[ 10820 6069 18769 2511 14349 6573 4590 16116 18943 4893 9550 8061 12617 4972 ]
10821,5,[ 10821 16776 12004 4099 876 ]
10822,6,[ 10822 19101 8237 16944 8465 8686 ]
10823,64,[ 10823 17706 2269 18105 19504 7305 9246 9465 4822 6163 8713 4968 18466 12333 12285 5360 11387 3346 3518 2697 12594 18453 2955 6804 2248 18341 4218 15924 13216 19827 6775 12351 18007 9189 3528 204 2027 11053 5402 18397 6979 9694 12058 19958 19748 2467 14281 7650 19959 17030 3735 15689 14475 4783 6253 15209 1520 16909 15603 548 12985 433 17976 17528 ]
10824,22,[ 10824 13736 12595 12725 11582 15632 13581 2768 4593 7696 16456 10248 18186 5978 3146 2599 3491 5572 1027 5103 16131 10730 ]
10825,1,[ 10825 ]
10826,137,[ 10826 7508 15931 3297 11076 9612 5414 12139 17562 16072 9544 5144 9644 15242 11576 14056 1587 4889 15424 4609 6032 10345 728 6801 3630 15264 8002 186 3446 9184 17926 13880 10761 6922 8651 7552 2118 19137 15643 19725 2355 14155 4262 12346 2308 15092 8898 9675 16678 19261 12679 15695 14020 4603 3702 15950 8957 11105 14771 3862 11381 16566 16405 5270 2536 10768 327 13532 7578 19403 18242 14470 1403 1739 1607 18241 9991 1597 19436 19310 6488 18900 7170 2741 39 8662 13430 2837 9786 4875 70 16511 17537 1463 12286 8069 15483 12517 19979 8734 17756 19164 12640 9939 16024 4917 7690 13142 16918 12856 3844 14360 9607 5825 10391 8867 11616 5990 11327 17132 19879 1609 619 17848 17960 6667 10912 15156 2440 1155 9693 16619 11344 15642 10058 13817 10031 ]
10827,7,[ 10827 15308 15355 15513 10796 18548 12308 ]
10828,40,[ 10828 12193 9381 7162 6072 2265 7389 17014 4288 2771 14078 18897 345 2003 6717 13782 1644 3765 13775 19768 4158 7442 16509 6279 2667 10924 15509 2734 17796 3916 642 2264 635 13700 17002 18628 16253 9483 17435 5939 ]
10829,2,[ 10829 8312 ]
10830,5,[ 10830 6785 1343 13926 19836 ]
10831,13,[ 10831 13543 2671 8551 3288 3811 11799 13136 475 13303 15339 5209 1207 ]
10832,26,[ 10832 11495 19977 12599 2175 6871 15400 18780 18570 9751 15969 8829 19993 10436 11905 10256 7825 16173 6505 9040 17486 4040 6818 5388 3513 18425 ]
10833,6,[ 10833 18694 12130 11519 847 5072 ]
10834,99,[ 10834 4816 2322 3965 2764 13550 13426 9757 5502 10010 17421 3413 14251 10892 1227 18297 3431 5585 17158 3590 11989 14795 18057 19771 6056 14643 17208 6149 19212 15537 3102 6335 19574 10081 13873 7652 14269 4057 12670 19399 10254 16349 18983 11229 18939 11301 3835 19840 17128 2273 17640 12722 2695 18815 156 14495 18850 5523 8381 8818 1715 2699 6493 4561 4742 15886 15288 7421 5102 9019 12924 11838 14921 15088 18807 7692 519 7069 11754 14434 14708 17996 18175 19804 17372 16369 1704 18432 2195 16218 14104 19336 16633 14356 1996 7953 12584 19527 2211 ]
10835,29,[ 10835 358 19382 12087 14927 14116 17448 19784 9342 18784 18381 19793 3164 11599 926 13204 8350 1836 1315 10402 10637 17625 4777 1859 8302 14981 18967 14847 5547 ]
10836,2,[ 10836 13979 ]
10837,7,[ 10837 5838 13444 12566 11596 8108 14854 ]
10838,90,[ 10838 6739 8543 6745 14362 8690 3696 3975 13508 3087 14858 14966 9740 7941 19672 14439 4989 15622 19491 1817 13017 13449 16538 19642 10432 16990 4269 18770 15811 9007 18221 18472 8698 13171 9413 1026 9472 16096 558 11290 13929 8843 14735 16587 18185 9894 8906 16820 18786 14902 14084 12409 17787 3014 10454 18270 6050 7285 1195 12744 16676 3069 19564 19594 19269 3874 14212 9261 4994 8912 5455 6145 14562 18651 15385 16497 9496 3042 12118 8329 7343 16148 529 13289 1005 10795 15754 556 12201 9405 ]
10839,7,[ 10839 14109 15608 978 13098 2174 15336 ]
10840,39,[ 10840 17481 11134 17356 10979 5493 9929 8982 2797 6045 9458 6453 18091 8083 16738 13025 14224 2099 13347 4647 10731 4578 4075 16527 6815 3738 4048 15418 1119 18060 16947 13117 14918 4767 9976 2085 6943 6529 14826 ]
10841,4,[ 10841 3358 9913 9272 ]
10842,42,[ 10842 10779 16866 16993 16721 19028 6953 11761 10570 4379 10877 11149 13223 885 8145 8031 19826 10321 3616 7785 3000 19022 12248 14996 5631 968 5156 11639 5640 14478 9569 9433 2072 1380 8811 12775 13048 14644 18206 9479 19849 10301 ]
10843,57,[ 10843 15809 15365 4012 1018 537 15892 18618 12211 1385 13000 11171 9973 14422 7565 7958 4726 9102 12543 12488 15373 15462 2684 19943 1636 9208 5783 11482 3409 16485 1174 4232 13106 13132 18374 9178 6078 1202 5352 10238 1738 14325 3441 15938 315 8796 4675 15397 3768 16162 6058 7606 17251 1276 13154 6658 16796 ]
10844,92,[ 10844 8068 658 12242 189 11902 13430 15019 12781 12286 17741 16067 8307 11616 13880 812 3446 1739 11327 4584 8898 11437 18474 2128 19164 5629 4889 7170 7850 10032 19137 3626 12592 18242 14718 8651 17217 19310 11982 14175 3849 18845 19261 13991 14338 12603 15424 10768 7220 12717 15092 2308 15848 15310 549 3108 10391 15528 2957 14070 19032 1759 10314 8434 19704 10567 7049 19985 6278 7242 19835 13296 12139 16049 14893 13591 19587 2689 17545 6037 2745 10761 19879 1876 18294 9675 3449 16827 11309 1250 12632 13530 ]
10845,58,[ 10845 2658 924 13714 465 12465 17235 4393 2435 5214 14505 17323 9706 12771 11901 9108 16046 8605 4565 548 3344 1706 12985 3012 3969 12629 15239 563 11655 2389 12989 11047 2901 5711 14544 9873 13172 14318 5402 6979 12058 16344 18397 9694 2027 11053 16491 5335 11732 18476 1255 6579 17976 1520 7303 16272 7402 2477 ]
10846,20,[ 10846 18659 8384 2577 600 7564 4708 12908 4101 3947 18695 949 13810 4626 3584 11876 19712 334 1549 11485 ]
10847,7,[ 10847 15774 16355 17964 14664 6476 6683 ]
10848,44,[ 10848 19207 15694 11978 11637 7196 314 4296 900 685 9895 13350 13713 5158 4258 16191 13389 8699 9039 17958 15119 10366 4995 5325 19729 15596 13599 4102 3147 15348 1879 2372 6539 665 18142 5581 13939 17056 12174 7234 7829 16398 14421 15046 ]
10849,32,[ 10849 13111 19967 17156 16037 19224 19956 10488 19726 11406 2887 12292 2675 11125 3203 15253 3143 16323 7519 1007 7731 1917 9348 10296 8435 89 17228 3285 461 4596 7151 2185 ]
10850,12,[ 10850 2517 155 4701 9010 6212 9955 18673 2802 3301 1452 15925 ]
10851,4,[ 10851 5712 5472 3759 ]
10852,3,[ 10852 10974 10185 ]
10853,20,[ 10853 13208 6551 1366 1848 6158 4825 8438 4964 1680 12477 6339 2034 6068 15375 13910 2854 4571 7803 19260 ]
10854,10,[ 10854 13313 16282 19972 18526 3396 2464 12276 1019 15507 ]
10855,17,[ 10855 17211 11168 10868 3551 5740 14711 425 15175 16855 7752 2403 19830 1182 17886 380 17699 ]
10856,146,[ 10856 10205 8850 17857 14713 18454 3866 15212 12931 4248 19569 10560 995 19775 18814 5543 11943 17771 11798 17954 7507 5645 8612 17780 7637 8493 3337 5642 19198 16148 15235 7577 12909 10612 18160 18483 18591 9532 15970 5368 2353 16157 616 10477 6226 7487 3897 12310 12714 17068 18066 7713 19971 9782 6908 10325 14613 5878 9975 6138 7780 6161 9922 3447 3448 1932 3841 13913 14953 8076 16808 5429 6764 14977 19024 11688 15009 15754 18053 3347 173 14454 14084 863 16594 17141 5592 3463 13443 9148 8805 14340 17353 6145 19900 2054 12767 9496 17166 2654 7024 3957 13141 4106 5241 7063 529 16676 8813 4605 5549 14132 3874 5333 4994 3401 13675 8843 15788 18604 13461 18795 12744 9825 768 9395 1806 16464 9639 7326 7789 17434 13737 13017 558 629 8989 10454 18470 15470 5675 19135 1388 18003 12432 15811 ]
10857,18,[ 10857 13293 7299 17959 2314 1409 7399 6438 7926 15518 8075 4785 5893 17430 14465 636 1998 6408 ]
10858,86,[ 8953 2782 10858 5733 609 3343 3722 6266 1378 17519 15089 15064 11932 15185 6274 9135 19583 11274 15277 2647 22 1798 19317 1272 2580 2231 805 6202 4160 18345 18014 7512 8586 5609 9546 4115 5110 18439 2873 11560 14984 12251 914 7135 14670 8832 5127 18176 16957 11042 1504 727 3967 11431 8697 16348 18302 17971 480 2722 14124 7230 479 14440 3859 6254 6622 13259 12734 555 283 1011 14973 18402 3236 7693 513 8201 5892 19381 13602 5936 674 6986 18092 3706 ]
10859,25,[ 10859 17001 3872 2056 15760 13794 16310 2772 19635 11092 14311 5991 3941 12724 2459 1053 15824 654 7183 12208 11894 5015 3741 5171 19349 ]
10860,2,[ 10860 7213 ]
10861,34,[ 10861 6691 9866 12544 17480 7677 336 16033 1538 19711 1830 6467 11084 3440 11452 14999 19144 17432 1911 6087 16689 15153 16723 323 17581 17073 11494 5197 11316 12604 18924 4165 17874 15662 ]
10862,77,[ 12050 11573 1724 10862 78 6405 633 14812 6245 11349 10491 19428 5458 16036 8799 16122 10670 16082 5366 18487 1592 6942 10066 5240 15464 8086 4591 1606 1690 19934 13546 11268 1471 16256 3392 12435 4194 11833 11523 2640 16545 14405 13692 9846 989 9359 11764 2542 11026 14994 16696 3611 15042 2041 12561 15259 12783 7165 12122 12168 17419 6178 9501 10643 1884 6917 18596 18887 16143 10901 8793 12684 12841 7706 3380 14233 8184 ]
10863,8,[ 10863 6834 7611 17395 441 11752 1324 14205 ]
10864,7,[ 10864 411 6661 4253 9524 7371 2944 ]
10865,36,[ 9325 10865 14806 15890 13988 15295 1462 14408 6099 19717 295 4307 11644 1003 8920 6025 7160 18155 7110 15434 12998 5475 14872 17586 3699 6893 291 724 4515 16799 16825 8183 9335 5810 15927 18881 ]
10866,55,[ 10866 16874 10800 217 16560 5377 10301 2462 3015 373 18958 2044 16609 3790 9749 3743 13483 8228 15353 15856 15926 11698 7012 11968 2527 14406 19806 17308 14608 5283 12805 19816 14944 8394 15411 16625 14972 16133 19395 14772 10661 15351 3022 14409 16238 5218 6017 274 16234 6760 17152 366 554 17239 11874 ]
10867,7,[ 10867 17369 5109 3595 17644 9229 1610 ]
10868,23,[ 10868 3551 11168 17699 19830 425 18563 14711 18740 10855 7752 5636 15503 18885 13195 19749 2403 6496 18235 12497 12140 19546 5740 ]
10869,17,[ 10869 14591 16789 1435 18020 6346 2382 15838 17328 6049 16025 1797 11774 16008 4655 10632 11279 ]
10870,16,[ 10870 12487 4566 14267 6169 7995 18075 17135 2575 7923 11699 14221 2619 12601 13334 6269 ]
10871,16,[ 10871 19397 6 9551 1379 1239 15261 8848 3950 6655 19925 14182 14876 18762 8935 18377 ]
10872,11,[ 10872 18113 13322 14989 5545 2707 18935 11722 12697 15999 3772 ]
10873,38,[ 3943 10873 4572 8823 8204 17507 3394 12017 6317 4900 14787 5772 17345 8250 582 5754 14550 2139 8339 13741 4716 7316 11377 18564 5267 19891 10587 18653 10227 5628 1079 10584 5395 8525 17906 12507 1723 18342 ]
10874,14,[ 10874 2835 19786 3271 10985 17097 10940 13579 14094 16321 5559 14952 5580 2466 ]
10875,17,[ 10875 19484 4495 18870 7522 6303 12163 4124 5987 17887 15818 3111 8131 12386 1067 7566 4686 ]
10876,81,[ 10876 14757 5839 4042 15693 359 10323 8917 10970 7491 14668 3897 16819 15623 19570 3794 7827 19082 8516 3220 6113 11992 15405 7405 6832 6837 5549 458 16695 14518 11014 11871 414 7063 8347 5362 1807 10650 11467 17166 7304 16154 14340 2349 19211 10373 13004 9739 7793 17201 1472 13325 7105 3375 19339 3619 6771 2193 6916 13857 6315 13913 17068 19863 1031 2144 10477 5645 8854 13844 8746 15041 18604 8297 9395 14370 8045 11340 8612 8658 12432 ]
10877,50,[ 10570 10877 11761 8031 13223 11149 16721 10779 19826 3000 10842 4379 11639 10321 16866 12248 8811 1380 5631 16993 2072 968 6953 19028 12775 14644 8145 13048 18206 19849 7785 9479 3616 5156 885 19022 14996 9433 5481 5640 14478 9569 11968 9749 12162 9660 10301 16936 4058 15926 ]
10878,9,[ 10878 7197 5880 6111 14743 17656 19753 19615 15775 ]
10879,7,[ 10879 18767 15665 10024 3686 12428 13506 ]
10880,27,[ 10880 17247 5192 6537 2107 17569 18798 18744 2187 8154 1237 2569 14790 12732 3853 8575 8692 12791 4001 11128 4497 11433 18715 10654 8798 15764 19027 ]
10881,46,[ 10881 15334 703 4179 18530 19975 8259 17945 14605 1034 2631 11461 13524 3625 6095 6007 19253 2992 10452 15606 15941 3922 8176 13949 11605 10376 18776 6033 2903 3193 14682 4176 7141 6608 11858 4542 15318 19046 1904 8810 12757 3228 15882 959 4581 9156 ]
10882,41,[ 10882 6263 17415 11176 17630 16623 16662 12026 1391 10526 9430 1395 11432 15675 8232 3020 10776 9712 5718 13253 6559 16399 3997 12792 18809 5027 9064 13130 12029 13898 6869 16246 16685 18705 5050 16997 16736 18647 9153 3652 7682 ]
10883,10,[ 10883 15389 7307 2584 5090 8611 19790 540 4558 10107 ]
10884,6,[ 10884 11612 4550 13659 18324 5135 ]
10885,18,[ 10885 17055 607 9977 9844 12583 10109 18400 4170 9138 10902 16539 14154 13798 4136 913 13398 9182 ]
10886,3,[ 10886 6599 19306 ]
10887,37,[ 10887 5099 19777 16960 16694 19464 10769 13133 15168 18874 17469 18930 4919 12793 5382 7694 10075 7819 13690 2678 17989 2311 19589 5124 19110 14329 16879 10180 14429 19313 11776 8316 8474 6349 10149 11308 12718 ]
10888,17,[ 10888 12695 16081 19451 7674 5860 19871 4266 1055 6939 4522 9839 6418 2143 11522 9954 7252 ]
10889,37,[ 10889 12622 18829 12963 9990 9198 10338 18784 15634 18420 9912 13068 4404 15376 10482 12568 11208 7301 12065 3659 13727 1923 19897 17691 7325 11636 5912 19978 15967 9342 2165 2472 18214 17625 13570 5113 9525 ]
10890,7,[ 10890 18362 10983 899 3929 18896 15167 ]
10891,9,[ 10891 9923 16845 10329 2358 4211 13976 11048 10154 ]
10892,90,[ 10892 5585 11989 14643 1227 6056 19212 3431 19771 17208 14795 3590 18297 18057 17158 6149 10834 15537 3413 3965 10081 2322 2764 4057 13550 7652 4816 10010 5502 18983 18939 19399 13426 9757 11301 17421 14251 17128 10254 5523 14495 19574 1715 8818 14269 17640 2699 12722 4742 8381 18815 15288 2273 3102 11838 9019 5102 14200 1982 12670 156 4541 10981 14921 13873 7421 11754 14434 7069 19840 16349 11229 18175 17996 3835 16369 4561 18850 14104 15886 6493 2195 2695 18432 16633 7953 6335 7692 19804 14708 ]
10893,58,[ 10893 5328 12266 4090 7973 15085 8563 13035 16460 14201 31 15540 7445 11682 3951 6596 11126 3367 2852 2530 17091 13510 18657 5665 5106 15983 440 1615 19344 1484 12607 16988 16570 16981 18125 5533 3261 11207 1671 2783 18094 5983 9874 6222 4768 9434 10987 19024 14053 7329 462 18003 1208 7326 10470 3517 11521 10935 ]
10894,7,[ 10894 5534 7888 3243 18541 17878 13724 ]
10895,2,[ 10895 17953 ]
10896,1,[ 10896 ]
